Mapping project name,ESCO to Dutch NOC,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
Mapping project author,default-author,,,,,
Mapping project version,,,,,,
Mapping project version date,22-8-2021,,,,,
Classification 1 Name,ESCO mapping,,,,,
Classification 1 Concept type,Occupation,,,,,
Classification 1 Version,1.0.3,,,,,
Classification 1 Language,nl,,,,,
Classification 1 Landing page,https://ec.europa.eu/esco/portal/occupation,,,,,
Classification 2 Name,Dutch NOC,,,,,
Classification 2 Concept type,occupations,,,,,
Classification 2 Version,21.1,,,,,
Classification 2 Language,nl,,,,,
Classification 2 Landing page,,,,,,
,,,,,,
,,,,,,
Classification 1 URI,Classification 1 PrefLabel,Classification 1 URL,Classification 2 ID,Classification 2 PrefLabel,Classification 2 URL,Mapping relation
http://data.europa.eu/esco/occupation/fd1c4e94-25aa-4020-b0ef-0cf5aaf2e4d2,textile sourcing merchandiser,http://data.europa.eu/esco/occupation/fd1c4e94-25aa-4020-b0ef-0cf5aaf2e4d2,6241,Inkoper,,skos:broadMatch
http://data.europa.eu/esco/occupation/9b3c6dd8-4d3b-4a12-8bb8-55bb2e92c3a6,set buyer,http://data.europa.eu/esco/occupation/9b3c6dd8-4d3b-4a12-8bb8-55bb2e92c3a6,6241,Inkoper,,skos:broadMatch
http://data.europa.eu/esco/occupation/c6239b9e-5973-4b0a-a2ed-4c4b41331e04,adult community care worker,http://data.europa.eu/esco/occupation/c6239b9e-5973-4b0a-a2ed-4c4b41331e04,1000400139,"Woonbegeleider gezinsvervangend huis, wooncentrum",,skos:broadMatch
http://data.europa.eu/esco/occupation/4d7d2628-1405-4ff2-b5b5-bd0d57ed9bbd,residential childcare worker,http://data.europa.eu/esco/occupation/4d7d2628-1405-4ff2-b5b5-bd0d57ed9bbd,1000400139,"Woonbegeleider gezinsvervangend huis, wooncentrum",,skos:broadMatch
http://data.europa.eu/esco/occupation/78f474ae-c154-4206-ad0f-d8a00e9c541e,residential home adult care worker,http://data.europa.eu/esco/occupation/78f474ae-c154-4206-ad0f-d8a00e9c541e,1000400139,"Woonbegeleider gezinsvervangend huis, wooncentrum",,skos:broadMatch
http://data.europa.eu/esco/occupation/50743f62-3d5b-4ef6-b706-00d2b1adfcc3,residential home older adult care worker,http://data.europa.eu/esco/occupation/50743f62-3d5b-4ef6-b706-00d2b1adfcc3,1000400139,"Woonbegeleider gezinsvervangend huis, wooncentrum",,skos:broadMatch
http://data.europa.eu/esco/occupation/6667bf29-a3e3-4513-a71b-82c67206045b,residential home young people care worker,http://data.europa.eu/esco/occupation/6667bf29-a3e3-4513-a71b-82c67206045b,1000400139,"Woonbegeleider gezinsvervangend huis, wooncentrum",,skos:broadMatch
http://data.europa.eu/esco/occupation/81309031-dad2-4a7a-bde6-7f6e518f89ff,residential care home worker,http://data.europa.eu/esco/occupation/81309031-dad2-4a7a-bde6-7f6e518f89ff,1000400139,"Woonbegeleider gezinsvervangend huis, wooncentrum",,skos:exactMatch
http://data.europa.eu/esco/occupation/725090a7-9943-4dae-8079-a6999d21ddba,client relations manager,http://data.europa.eu/esco/occupation/725090a7-9943-4dae-8079-a6999d21ddba,1000400191,Medewerker klantenservice,,skos:broadMatch
http://data.europa.eu/esco/occupation/b7b75eb6-34bc-462d-b412-eed393cc1397,customer contact centre information clerk,http://data.europa.eu/esco/occupation/b7b75eb6-34bc-462d-b412-eed393cc1397,1000400191,Medewerker klantenservice,,skos:broadMatch
http://data.europa.eu/esco/occupation/13d1b2b4-99dd-44da-9734-c9f74bae18f7,customer service representative,http://data.europa.eu/esco/occupation/13d1b2b4-99dd-44da-9734-c9f74bae18f7,1000400191,Medewerker klantenservice,,skos:exactMatch
http://data.europa.eu/esco/occupation/5c1eba1e-7820-4287-9746-4c5906320100,sales support assistant,http://data.europa.eu/esco/occupation/5c1eba1e-7820-4287-9746-4c5906320100,1000400191,Medewerker klantenservice,,skos:broadMatch
http://data.europa.eu/esco/occupation/0b14d5d7-1bbe-4403-b9e6-7b0f37fc44fc,animal care attendant,http://data.europa.eu/esco/occupation/0b14d5d7-1bbe-4403-b9e6-7b0f37fc44fc,3679,Dierenverzorger,,skos:broadMatch
http://data.europa.eu/esco/occupation/5a940ae0-3fa4-40f9-8ca4-17bf792da243,animal groomer,http://data.europa.eu/esco/occupation/5a940ae0-3fa4-40f9-8ca4-17bf792da243,3679,Dierenverzorger,,skos:narrowMatch
http://data.europa.eu/esco/occupation/15dfabf5-71e0-400e-af48-4c6f92ef4392,kennel worker,http://data.europa.eu/esco/occupation/15dfabf5-71e0-400e-af48-4c6f92ef4392,3679,Dierenverzorger,,skos:broadMatch
http://data.europa.eu/esco/occupation/1ee1b792-4d5f-4555-be4e-ce7e4c05d1a9,animal handler,http://data.europa.eu/esco/occupation/1ee1b792-4d5f-4555-be4e-ce7e4c05d1a9,3679,Dierenverzorger,,skos:broadMatch
http://data.europa.eu/esco/occupation/7ceb2340-339c-4367-bc4e-e08f57c992f6,animal shelter worker,http://data.europa.eu/esco/occupation/7ceb2340-339c-4367-bc4e-e08f57c992f6,3679,Dierenverzorger,,skos:broadMatch
http://data.europa.eu/esco/occupation/701f9161-72e4-4ff3-a9e8-8e6352664ef0,cattle pedicure,http://data.europa.eu/esco/occupation/701f9161-72e4-4ff3-a9e8-8e6352664ef0,3679,Dierenverzorger,,skos:broadMatch
http://data.europa.eu/esco/occupation/0d6bb2cc-06b0-481c-b553-2a973be03254,water-based aquaculture technician,http://data.europa.eu/esco/occupation/0d6bb2cc-06b0-481c-b553-2a973be03254,1000411552,Schaaldierenkweker,,skos:broadMatch
http://data.europa.eu/esco/occupation/d85e041f-8306-476e-a2cd-59baa1e61992,aquaculture harvesting technician,http://data.europa.eu/esco/occupation/d85e041f-8306-476e-a2cd-59baa1e61992,1000411552,Schaaldierenkweker,,skos:broadMatch
http://data.europa.eu/esco/occupation/e93d5c8d-1219-4c11-91d7-9d0ab8d9c08e,aquaculture hatchery technician,http://data.europa.eu/esco/occupation/e93d5c8d-1219-4c11-91d7-9d0ab8d9c08e,1000411552,Schaaldierenkweker,,skos:broadMatch
http://data.europa.eu/esco/occupation/e0628770-57f0-4cf2-952e-5b16547db8c1,aquaculture husbandry technician,http://data.europa.eu/esco/occupation/e0628770-57f0-4cf2-952e-5b16547db8c1,1000411552,Schaaldierenkweker,,skos:broadMatch
http://data.europa.eu/esco/occupation/802d3a2f-b966-42e3-94df-683adfcff20c,aquaculture rearing technician,http://data.europa.eu/esco/occupation/802d3a2f-b966-42e3-94df-683adfcff20c,1000411552,Schaaldierenkweker,,skos:broadMatch
http://data.europa.eu/esco/occupation/53c7756d-4114-4c7f-90b0-26717f458ac5,pneumatic systems technician,http://data.europa.eu/esco/occupation/53c7756d-4114-4c7f-90b0-26717f458ac5,1000405854,Onderhoudsmonteur machines / installaties,,skos:broadMatch
http://data.europa.eu/esco/occupation/24119471-6ca1-465b-8f48-b2aec5c60869,rotating equipment mechanic,http://data.europa.eu/esco/occupation/24119471-6ca1-465b-8f48-b2aec5c60869,1000405854,Onderhoudsmonteur machines / installaties,,skos:broadMatch
http://data.europa.eu/esco/occupation/2aa7fbbb-f06e-4454-8ff8-2d799e86ba51,textile machinery technician,http://data.europa.eu/esco/occupation/2aa7fbbb-f06e-4454-8ff8-2d799e86ba51,1000405854,Onderhoudsmonteur machines / installaties,,skos:broadMatch
http://data.europa.eu/esco/occupation/0b6e1a0d-63fe-42d4-8dff-2ff187a9fea9,fluid power technician,http://data.europa.eu/esco/occupation/0b6e1a0d-63fe-42d4-8dff-2ff187a9fea9,1000405854,Onderhoudsmonteur machines / installaties,,skos:broadMatch
http://data.europa.eu/esco/occupation/599c2ce9-0e1b-4f63-9d65-1f19b3847efb,forge equipment technician,http://data.europa.eu/esco/occupation/599c2ce9-0e1b-4f63-9d65-1f19b3847efb,1000405854,Onderhoudsmonteur machines / installaties,,skos:broadMatch
http://data.europa.eu/esco/occupation/269c47e7-9017-4aa6-bce8-49e89a696a64,industrial machinery mechanic,http://data.europa.eu/esco/occupation/269c47e7-9017-4aa6-bce8-49e89a696a64,1000405854,Onderhoudsmonteur machines / installaties,,skos:narrowMatch
http://data.europa.eu/esco/occupation/4910419f-b4af-4f59-b544-9dbebc8a74f0,electrician,http://data.europa.eu/esco/occupation/4910419f-b4af-4f59-b544-9dbebc8a74f0,9990,Monteur elektrotechnische panelen,,skos:narrowMatch
http://data.europa.eu/esco/occupation/33960bab-4423-4808-af6c-ec2b485dba41,building electrician,http://data.europa.eu/esco/occupation/33960bab-4423-4808-af6c-ec2b485dba41,9990,Monteur elektrotechnische panelen,,skos:narrowMatch
http://data.europa.eu/esco/occupation/5dbb9cf0-b226-402c-a295-2f42ef05ff8b,domestic electrician,http://data.europa.eu/esco/occupation/5dbb9cf0-b226-402c-a295-2f42ef05ff8b,9990,Monteur elektrotechnische panelen,,skos:narrowMatch
http://data.europa.eu/esco/occupation/5df63943-f1bc-4438-90f1-92768a7a23c8,industrial electrician,http://data.europa.eu/esco/occupation/5df63943-f1bc-4438-90f1-92768a7a23c8,9990,Monteur elektrotechnische panelen,,skos:narrowMatch
http://data.europa.eu/esco/occupation/c44a118d-18c1-46ac-985f-3e802a064b73,control panel assembler,http://data.europa.eu/esco/occupation/c44a118d-18c1-46ac-985f-3e802a064b73,9990,Monteur elektrotechnische panelen,,skos:broadMatch
http://data.europa.eu/esco/occupation/dc3cc282-488d-4d8f-be80-191c6b521823,malt master,http://data.europa.eu/esco/occupation/dc3cc282-488d-4d8f-be80-191c6b521823,1000407305,Paneloperator voedingsmiddelenindustrie,,skos:broadMatch
http://data.europa.eu/esco/occupation/28d82e8d-7379-4245-a5a0-c5a68864a528,centrifuge operator,http://data.europa.eu/esco/occupation/28d82e8d-7379-4245-a5a0-c5a68864a528,1000407305,Paneloperator voedingsmiddelenindustrie,,skos:broadMatch
http://data.europa.eu/esco/occupation/9757122b-1161-4f4a-8286-a603d4ad7012,distillery worker,http://data.europa.eu/esco/occupation/9757122b-1161-4f4a-8286-a603d4ad7012,1000407305,Paneloperator voedingsmiddelenindustrie,,skos:broadMatch
http://data.europa.eu/esco/occupation/e3dc66de-99c7-4607-a82b-7244036d316d,food production operator,http://data.europa.eu/esco/occupation/e3dc66de-99c7-4607-a82b-7244036d316d,1000407305,Paneloperator voedingsmiddelenindustrie,,skos:broadMatch
http://data.europa.eu/esco/occupation/1e3c569b-e7ef-46b4-943a-2768a9969961,brew house operator,http://data.europa.eu/esco/occupation/1e3c569b-e7ef-46b4-943a-2768a9969961,1000407305,Paneloperator voedingsmiddelenindustrie,,skos:broadMatch
http://data.europa.eu/esco/occupation/6725a5bb-b79d-4128-9494-089389ae2a48,cacao bean roaster,http://data.europa.eu/esco/occupation/6725a5bb-b79d-4128-9494-089389ae2a48,1000407305,Paneloperator voedingsmiddelenindustrie,,skos:broadMatch
http://data.europa.eu/esco/occupation/c706886d-5bc7-4430-9a72-051fc483235f,absorbent pad machine operator,http://data.europa.eu/esco/occupation/c706886d-5bc7-4430-9a72-051fc483235f,1000408278,Operator papier- en kartonindustrie (grondstof),,skos:broadMatch
http://data.europa.eu/esco/occupation/41535a7d-f2ed-4937-9b7e-3b14c8c755b3,bleacher operator,http://data.europa.eu/esco/occupation/41535a7d-f2ed-4937-9b7e-3b14c8c755b3,1000408278,Operator papier- en kartonindustrie (grondstof),,skos:broadMatch
http://data.europa.eu/esco/occupation/4b6a55a8-8ec9-4ae2-9f62-ebcea1fa93d0,paper machine operator,http://data.europa.eu/esco/occupation/4b6a55a8-8ec9-4ae2-9f62-ebcea1fa93d0,1000408278,Operator papier- en kartonindustrie (grondstof),,skos:exactMatch
http://data.europa.eu/esco/occupation/be0e6189-46a5-4b90-8622-2d1988efba1a,industrial machinery assembler,http://data.europa.eu/esco/occupation/be0e6189-46a5-4b90-8622-2d1988efba1a,1000405636,Assemblagemedewerker metaal / elektro,,skos:broadMatch
http://data.europa.eu/esco/occupation/1a6d1acf-5956-4ba0-95bf-b15b05a02013,mechatronics assembler,http://data.europa.eu/esco/occupation/1a6d1acf-5956-4ba0-95bf-b15b05a02013,1000405636,Assemblagemedewerker metaal / elektro,,skos:broadMatch
http://data.europa.eu/esco/occupation/3e524c3e-3ee8-47dd-8463-2c2a41b548bf,electrical equipment assembler,http://data.europa.eu/esco/occupation/3e524c3e-3ee8-47dd-8463-2c2a41b548bf,1000405636,Assemblagemedewerker metaal / elektro,,skos:broadMatch
http://data.europa.eu/esco/occupation/d44c5eb0-fc6c-4f4a-9850-f2f29aaac505,electromechanical equipment assembler,http://data.europa.eu/esco/occupation/d44c5eb0-fc6c-4f4a-9850-f2f29aaac505,1000405636,Assemblagemedewerker metaal / elektro,,skos:broadMatch
http://data.europa.eu/esco/occupation/2231ed97-69dc-4b6e-93ee-8c0e5bb5dbb8,metal furniture machine operator,http://data.europa.eu/esco/occupation/2231ed97-69dc-4b6e-93ee-8c0e5bb5dbb8,1000405636,Assemblagemedewerker metaal / elektro,,skos:broadMatch
http://data.europa.eu/esco/occupation/af2f3615-63ab-44dc-957d-c9660410d336,metal products assembler,http://data.europa.eu/esco/occupation/af2f3615-63ab-44dc-957d-c9660410d336,1000405636,Assemblagemedewerker metaal / elektro,,skos:broadMatch
http://data.europa.eu/esco/occupation/551a6797-3ca9-41fc-9dca-9a982a8fd8a6,robotics engineer,http://data.europa.eu/esco/occupation/551a6797-3ca9-41fc-9dca-9a982a8fd8a6,1000409295,Ontwerper machines / gereedschappen,,skos:broadMatch
http://data.europa.eu/esco/occupation/fde4372d-8293-42de-afbb-8b5a9b274fe7,application engineer,http://data.europa.eu/esco/occupation/fde4372d-8293-42de-afbb-8b5a9b274fe7,1000409295,Ontwerper machines / gereedschappen,,skos:broadMatch
http://data.europa.eu/esco/occupation/1f958638-066f-470c-9549-a9070ba280a6,component engineer,http://data.europa.eu/esco/occupation/1f958638-066f-470c-9549-a9070ba280a6,1000409295,Ontwerper machines / gereedschappen,,skos:broadMatch
http://data.europa.eu/esco/occupation/98e58946-3227-4f6c-a5d1-5892fe76883d,after-sales service technician,http://data.europa.eu/esco/occupation/98e58946-3227-4f6c-a5d1-5892fe76883d,1000400191,Medewerker klantenservice,,skos:broadMatch
http://data.europa.eu/esco/occupation/fde97584-d8e3-413e-a662-511c9055357e,live chat operator,http://data.europa.eu/esco/occupation/fde97584-d8e3-413e-a662-511c9055357e,1000400191,Medewerker klantenservice,,skos:broadMatch
http://data.europa.eu/esco/occupation/71a98a24-e02b-4ba6-b4df-6556d7ae98cc,paper stationery machine operator,http://data.europa.eu/esco/occupation/71a98a24-e02b-4ba6-b4df-6556d7ae98cc,1000408278,Operator papier- en kartonindustrie (grondstof),,skos:broadMatch
http://data.europa.eu/esco/occupation/bb131b09-5fdf-4f4f-a76c-402c69cd090a,pulp technician,http://data.europa.eu/esco/occupation/bb131b09-5fdf-4f4f-a76c-402c69cd090a,1000408278,Operator papier- en kartonindustrie (grondstof),,skos:broadMatch
http://data.europa.eu/esco/occupation/8bc48c43-d976-458a-9e3c-ee784572351d,industrial tool design engineer,http://data.europa.eu/esco/occupation/8bc48c43-d976-458a-9e3c-ee784572351d,1000409295,Ontwerper machines / gereedschappen,,skos:narrowMatch
http://data.europa.eu/esco/occupation/276ba420-ef09-4a0e-b215-2c2e2f80ad28,chief ICT security officer,http://data.europa.eu/esco/occupation/276ba420-ef09-4a0e-b215-2c2e2f80ad28,1000401197,Security specialist ict,,skos:narrowMatch
http://data.europa.eu/esco/occupation/a99b38bc-6e71-4bef-b127-0f2b5e357815,ICT resilience manager,http://data.europa.eu/esco/occupation/a99b38bc-6e71-4bef-b127-0f2b5e357815,1000401197,Security specialist ict,,skos:narrowMatch
http://data.europa.eu/esco/occupation/7754d570-9519-48c2-b1c9-8e165f8bca0f,ICT security manager,http://data.europa.eu/esco/occupation/7754d570-9519-48c2-b1c9-8e165f8bca0f,1000401197,Security specialist ict,,skos:narrowMatch
http://data.europa.eu/esco/occupation/6ebe4e2e-7deb-4923-8b47-ca6fc03fa13a,paper mill supervisor,http://data.europa.eu/esco/occupation/6ebe4e2e-7deb-4923-8b47-ca6fc03fa13a,1000408278,Operator papier- en kartonindustrie (grondstof),,skos:narrowMatch
http://data.europa.eu/esco/occupation/ac036ea7-883a-4265-96d5-c02bbe6667e1,aquaculture site supervisor,http://data.europa.eu/esco/occupation/ac036ea7-883a-4265-96d5-c02bbe6667e1,1000411552,Schaaldierenkweker,,skos:narrowMatch
http://data.europa.eu/esco/occupation/b2cac4bc-abb7-41b3-a515-2ad006b8ebf6,control panel tester,http://data.europa.eu/esco/occupation/b2cac4bc-abb7-41b3-a515-2ad006b8ebf6,9990,Monteur elektrotechnische panelen,,skos:narrowMatch
http://data.europa.eu/esco/occupation/b223f402-0318-4e27-8691-df6e7f7295d2,lieutenant,http://data.europa.eu/esco/occupation/b223f402-0318-4e27-8691-df6e7f7295d2,1000402004,Officier elektrotechnische dienst koninklijke marine,,skos:narrowMatch
http://data.europa.eu/esco/occupation/b223f402-0318-4e27-8691-df6e7f7295d2,lieutenant,http://data.europa.eu/esco/occupation/b223f402-0318-4e27-8691-df6e7f7295d2,1000401975,Officier specialist koninklijke marine,,skos:narrowMatch
http://data.europa.eu/esco/occupation/b223f402-0318-4e27-8691-df6e7f7295d2,lieutenant,http://data.europa.eu/esco/occupation/b223f402-0318-4e27-8691-df6e7f7295d2,1000402043,Officier technische dienst koninklijke marine,,skos:narrowMatch
http://data.europa.eu/esco/occupation/b223f402-0318-4e27-8691-df6e7f7295d2,lieutenant,http://data.europa.eu/esco/occupation/b223f402-0318-4e27-8691-df6e7f7295d2,1000401982,Officier van administratie koninklijke marine,,skos:narrowMatch
http://data.europa.eu/esco/occupation/262f21a3-ae78-46f4-a5f9-5a1f502caa90,navy officer,http://data.europa.eu/esco/occupation/262f21a3-ae78-46f4-a5f9-5a1f502caa90,1000402004,Officier elektrotechnische dienst koninklijke marine,,skos:narrowMatch
http://data.europa.eu/esco/occupation/262f21a3-ae78-46f4-a5f9-5a1f502caa90,navy officer,http://data.europa.eu/esco/occupation/262f21a3-ae78-46f4-a5f9-5a1f502caa90,1000401975,Officier specialist koninklijke marine,,skos:narrowMatch
http://data.europa.eu/esco/occupation/262f21a3-ae78-46f4-a5f9-5a1f502caa90,navy officer,http://data.europa.eu/esco/occupation/262f21a3-ae78-46f4-a5f9-5a1f502caa90,1000402043,Officier technische dienst koninklijke marine,,skos:narrowMatch
http://data.europa.eu/esco/occupation/262f21a3-ae78-46f4-a5f9-5a1f502caa90,navy officer,http://data.europa.eu/esco/occupation/262f21a3-ae78-46f4-a5f9-5a1f502caa90,1000401982,Officier van administratie koninklijke marine,,skos:narrowMatch
http://data.europa.eu/esco/occupation/c6a26e11-bdf1-47a1-849d-fdcf819d458d,armed forces officer,http://data.europa.eu/esco/occupation/c6a26e11-bdf1-47a1-849d-fdcf819d458d,1000402004,Officier elektrotechnische dienst koninklijke marine,,skos:narrowMatch
http://data.europa.eu/esco/occupation/c6a26e11-bdf1-47a1-849d-fdcf819d458d,armed forces officer,http://data.europa.eu/esco/occupation/c6a26e11-bdf1-47a1-849d-fdcf819d458d,1000401975,Officier specialist koninklijke marine,,skos:narrowMatch
http://data.europa.eu/esco/occupation/c6a26e11-bdf1-47a1-849d-fdcf819d458d,armed forces officer,http://data.europa.eu/esco/occupation/c6a26e11-bdf1-47a1-849d-fdcf819d458d,1000402043,Officier technische dienst koninklijke marine,,skos:narrowMatch
http://data.europa.eu/esco/occupation/c6a26e11-bdf1-47a1-849d-fdcf819d458d,armed forces officer,http://data.europa.eu/esco/occupation/c6a26e11-bdf1-47a1-849d-fdcf819d458d,1000401982,Officier van administratie koninklijke marine,,skos:narrowMatch
http://data.europa.eu/esco/occupation/9bf4c8ea-e814-4772-ae31-0f29672dc497,army captain,http://data.europa.eu/esco/occupation/9bf4c8ea-e814-4772-ae31-0f29672dc497,1000402004,Officier elektrotechnische dienst koninklijke marine,,skos:narrowMatch
http://data.europa.eu/esco/occupation/9bf4c8ea-e814-4772-ae31-0f29672dc497,army captain,http://data.europa.eu/esco/occupation/9bf4c8ea-e814-4772-ae31-0f29672dc497,1000402043,Officier technische dienst koninklijke marine,,skos:narrowMatch
http://data.europa.eu/esco/occupation/9bf4c8ea-e814-4772-ae31-0f29672dc497,army captain,http://data.europa.eu/esco/occupation/9bf4c8ea-e814-4772-ae31-0f29672dc497,1000401982,Officier van administratie koninklijke marine,,skos:narrowMatch
http://data.europa.eu/esco/occupation/b864c9a3-ef6e-46a0-a40c-66188f74dfa7,colonel,http://data.europa.eu/esco/occupation/b864c9a3-ef6e-46a0-a40c-66188f74dfa7,1000402004,Officier elektrotechnische dienst koninklijke marine,,skos:narrowMatch
http://data.europa.eu/esco/occupation/35e67944-231e-4bc9-8c69-560f203167ff,intelligence communications interceptor,http://data.europa.eu/esco/occupation/35e67944-231e-4bc9-8c69-560f203167ff,1000401975,Officier specialist koninklijke marine,,skos:narrowMatch
http://data.europa.eu/esco/occupation/555235ce-8c45-409b-a6c9-83e69c2d2bce,military engineer,http://data.europa.eu/esco/occupation/555235ce-8c45-409b-a6c9-83e69c2d2bce,1000401975,Officier specialist koninklijke marine,,skos:narrowMatch
http://data.europa.eu/esco/occupation/555235ce-8c45-409b-a6c9-83e69c2d2bce,military engineer,http://data.europa.eu/esco/occupation/555235ce-8c45-409b-a6c9-83e69c2d2bce,1000402043,Officier technische dienst koninklijke marine,,skos:narrowMatch
http://data.europa.eu/esco/occupation/8b26eec6-7497-4218-8364-9b5983b04ae7,defence administration officer,http://data.europa.eu/esco/occupation/8b26eec6-7497-4218-8364-9b5983b04ae7,1000401982,Officier van administratie koninklijke marine,,skos:narrowMatch
http://data.europa.eu/esco/occupation/6482664d-48f4-4ff4-9346-584ac0e2f729,footwear production manager,http://data.europa.eu/esco/occupation/6482664d-48f4-4ff4-9346-584ac0e2f729,1000407480,Bedrijfsleider / ondernemer lederwarenindustrie,,skos:broadMatch
http://data.europa.eu/esco/occupation/a2bc52c2-9802-4929-a95c-6379d9f19204,leather finishing operations manager,http://data.europa.eu/esco/occupation/a2bc52c2-9802-4929-a95c-6379d9f19204,1000407480,Bedrijfsleider / ondernemer lederwarenindustrie,,skos:broadMatch
http://data.europa.eu/esco/occupation/e5257110-e7f1-453a-a2dc-bd374945bc4a,leather goods production manager,http://data.europa.eu/esco/occupation/e5257110-e7f1-453a-a2dc-bd374945bc4a,1000407480,Bedrijfsleider / ondernemer lederwarenindustrie,,skos:broadMatch
http://data.europa.eu/esco/occupation/1f8967ce-9faa-4d56-a656-50e041f7d07e,leather goods quality manager,http://data.europa.eu/esco/occupation/1f8967ce-9faa-4d56-a656-50e041f7d07e,1000407480,Bedrijfsleider / ondernemer lederwarenindustrie,,skos:broadMatch
http://data.europa.eu/esco/occupation/6ce3c372-408b-4c46-86d8-ad6b9255d686,tourism product manager,http://data.europa.eu/esco/occupation/6ce3c372-408b-4c46-86d8-ad6b9255d686,1000406928,"Manager reisorganisatie, touroperator",,skos:broadMatch
http://data.europa.eu/esco/occupation/9358775a-3769-4327-bf25-6c0d9d69d192,travel agency manager,http://data.europa.eu/esco/occupation/9358775a-3769-4327-bf25-6c0d9d69d192,1000406928,"Manager reisorganisatie, touroperator",,skos:broadMatch
http://data.europa.eu/esco/occupation/02609ece-cea3-43fa-bf38-b6fb821f28b2,tour operators manager,http://data.europa.eu/esco/occupation/02609ece-cea3-43fa-bf38-b6fb821f28b2,1000406928,"Manager reisorganisatie, touroperator",,skos:exactMatch
http://data.europa.eu/esco/occupation/3ae4fd99-814a-4d06-a7db-5ee680c22e26,tourism contract negotiator,http://data.europa.eu/esco/occupation/3ae4fd99-814a-4d06-a7db-5ee680c22e26,1000406928,"Manager reisorganisatie, touroperator",,skos:broadMatch
http://data.europa.eu/esco/occupation/4d34a9ee-2653-4da0-bef7-f59294577224,electronics engineer,http://data.europa.eu/esco/occupation/4d34a9ee-2653-4da0-bef7-f59294577224,1000402845,Ontwerper elektronica,,skos:exactMatch
http://data.europa.eu/esco/occupation/91e35fd9-ac59-48ef-8416-c06a201b2da8,printed circuit board designer,http://data.europa.eu/esco/occupation/91e35fd9-ac59-48ef-8416-c06a201b2da8,1000402845,Ontwerper elektronica,,skos:broadMatch
http://data.europa.eu/esco/occupation/f9395e4d-d66f-49ce-a8f5-721991139e79,recreational therapist,http://data.europa.eu/esco/occupation/f9395e4d-d66f-49ce-a8f5-721991139e79,3432,Creatief therapeut,,skos:exactMatch
http://data.europa.eu/esco/occupation/38d9c76b-1a7b-4d65-879b-733ae7e9364e,investment adviser,http://data.europa.eu/esco/occupation/38d9c76b-1a7b-4d65-879b-733ae7e9364e,1712,Beleggingsanalist,,skos:narrowMatch
http://data.europa.eu/esco/occupation/8d586ee9-0ab1-4155-a3b0-2ca786c8e48c,financial analyst,http://data.europa.eu/esco/occupation/8d586ee9-0ab1-4155-a3b0-2ca786c8e48c,1712,Beleggingsanalist,,skos:exactMatch
http://data.europa.eu/esco/occupation/102e75c8-3b47-4964-9b47-30a980aed25c,ICT disaster recovery analyst,http://data.europa.eu/esco/occupation/102e75c8-3b47-4964-9b47-30a980aed25c,12643,Systeembeheerder (hoger),,skos:broadMatch
http://data.europa.eu/esco/occupation/102e75c8-3b47-4964-9b47-30a980aed25c,ICT disaster recovery analyst,http://data.europa.eu/esco/occupation/102e75c8-3b47-4964-9b47-30a980aed25c,12647,Systeembeheerder (middelbaar),,skos:broadMatch
http://data.europa.eu/esco/occupation/9e2e6e1e-363b-4e1b-a673-7bc0f7343300,ICT system administrator,http://data.europa.eu/esco/occupation/9e2e6e1e-363b-4e1b-a673-7bc0f7343300,12643,Systeembeheerder (hoger),,skos:exactMatch
http://data.europa.eu/esco/occupation/9e2e6e1e-363b-4e1b-a673-7bc0f7343300,ICT system administrator,http://data.europa.eu/esco/occupation/9e2e6e1e-363b-4e1b-a673-7bc0f7343300,12647,Systeembeheerder (middelbaar),,skos:exactMatch
http://data.europa.eu/esco/occupation/81480b40-a318-47f3-9b2c-56b69ed67d95,ICT network administrator,http://data.europa.eu/esco/occupation/81480b40-a318-47f3-9b2c-56b69ed67d95,12643,Systeembeheerder (hoger),,skos:broadMatch
http://data.europa.eu/esco/occupation/81480b40-a318-47f3-9b2c-56b69ed67d95,ICT network administrator,http://data.europa.eu/esco/occupation/81480b40-a318-47f3-9b2c-56b69ed67d95,12647,Systeembeheerder (middelbaar),,skos:broadMatch
http://data.europa.eu/esco/occupation/98c3d8f8-e3a8-49b7-9e58-236f25a6f6a0,system configurator,http://data.europa.eu/esco/occupation/98c3d8f8-e3a8-49b7-9e58-236f25a6f6a0,12643,Systeembeheerder (hoger),,skos:broadMatch
http://data.europa.eu/esco/occupation/98c3d8f8-e3a8-49b7-9e58-236f25a6f6a0,system configurator,http://data.europa.eu/esco/occupation/98c3d8f8-e3a8-49b7-9e58-236f25a6f6a0,12647,Systeembeheerder (middelbaar),,skos:broadMatch
http://data.europa.eu/esco/occupation/9729c0f3-c9bc-482e-ac59-a82ec3b67ba3,data centre operator,http://data.europa.eu/esco/occupation/9729c0f3-c9bc-482e-ac59-a82ec3b67ba3,12643,Systeembeheerder (hoger),,skos:broadMatch
http://data.europa.eu/esco/occupation/9729c0f3-c9bc-482e-ac59-a82ec3b67ba3,data centre operator,http://data.europa.eu/esco/occupation/9729c0f3-c9bc-482e-ac59-a82ec3b67ba3,12647,Systeembeheerder (middelbaar),,skos:broadMatch
http://data.europa.eu/esco/occupation/fdfce14e-992d-4ff4-9f9d-7a353c75654e,corporate lawyer,http://data.europa.eu/esco/occupation/fdfce14e-992d-4ff4-9f9d-7a353c75654e,6635,Jurist,,skos:broadMatch
