Mapping project name,ESCO - LV NOC v.2
Mapping project author,default-author
Mapping project version,N/A
Mapping project version date,2022-03-30
Classification 1 Name,ESCO profesijas
Classification 1 Concept type,Occupation
Classification 1 Version,1.0.8
Classification 1 Language,lv
Classification 1 Landing page,https://ec.europa.eu/esco/portal/occupation
Classification 2 Name,Latvian - Latvijas Profesiju klasifikators
Classification 2 Concept type,unknown
Classification 2 Version,10.02.2021
Classification 2 Language,lv
Classification 2 Landing page,https://www.lm.gov.lv/lv/klasifikacija/profesiju-klasifikators/profesiju-klasifikators-aktualizets-2021gada-22februari


Classification 1 URI,Classification 1 PrefLabel,Classification 1 URL,Classification 2 ID,Classification 2 PrefLabel,Classification 2 URL,Mapping relation
http://data.europa.eu/esco/occupation/1822bfc2-e735-449f-ba00-ca71eb5c062b,namu apsaimniekotājs,http://data.europa.eu/esco/occupation/1822bfc2-e735-449f-ba00-ca71eb5c062b,5153.04,Uzkopšanas darbu MEISTARS,https://www.lm.gov.lv/lv/klasifikacija/profesiju-klasifikators/profesiju-klasifikators-aktualizets-2021gada-22februari?search=5153.04,skos:narrowMatch
http://data.europa.eu/esco/isco/C8343,Autoceltņu un citu kraušanas iekārtu operatori,http://data.europa.eu/esco/isco/C8343,8343.01,Celtņa OPERATORS,https://www.lm.gov.lv/lv/klasifikacija/profesiju-klasifikators/profesiju-klasifikators-aktualizets-2021gada-22februari?search=8343.01,skos:narrowMatch
http://data.europa.eu/esco/occupation/ab360abd-32e2-4e03-967d-a10758efffa7,mehatronikas inženieris,http://data.europa.eu/esco/occupation/ab360abd-32e2-4e03-967d-a10758efffa7,2144.38,Mehatronikas INŽENIERIS,https://www.lm.gov.lv/lv/klasifikacija/profesiju-klasifikators/profesiju-klasifikators-aktualizets-2021gada-22februari?search=2144.38,skos:exactMatch
http://data.europa.eu/esco/isco/C3339,Citur neklasificēti komercpakalpojumu jomas speciālisti,http://data.europa.eu/esco/isco/C3339,3339.04,Teātra AĢENTS,https://www.lm.gov.lv/lv/klasifikacija/profesiju-klasifikators/profesiju-klasifikators-aktualizets-2021gada-22februari?search=3339.04,skos:narrowMatch
http://data.europa.eu/esco/occupation/34b63359-faad-4d6a-9d4d-98c2c15b9fac,kakao spiedes operators,http://data.europa.eu/esco/occupation/34b63359-faad-4d6a-9d4d-98c2c15b9fac,8160,Pārtikas un līdzīgu produktu ražošanas iekārtu operatori,https://www.lm.gov.lv/lv/klasifikacija/profesiju-klasifikators/profesiju-klasifikators-aktualizets-2021gada-22februari?search=8160,skos:broadMatch
http://data.europa.eu/esco/isco/C7522,Mēbeļu un citu koka izstrādājumu ražotāji,http://data.europa.eu/esco/isco/C7522,7522.09,Koka laivu IZGATAVOTĀJS,https://www.lm.gov.lv/lv/klasifikacija/profesiju-klasifikators/profesiju-klasifikators-aktualizets-2021gada-22februari?search=7522.09,skos:narrowMatch
http://data.europa.eu/esco/occupation/501a3798-08bf-4475-88d2-0e8c9befb101,mucinieks,http://data.europa.eu/esco/occupation/501a3798-08bf-4475-88d2-0e8c9befb101,7522,Mēbeļu un citu koka izstrādājumu ražotāji,https://www.lm.gov.lv/lv/klasifikacija/profesiju-klasifikators/profesiju-klasifikators-aktualizets-2021gada-22februari?search=7522,skos:broadMatch
http://data.europa.eu/esco/occupation/0d9eed6b-4908-4112-bf37-ae08e2f0f326,ieroču un munīcijas pārdevējs,http://data.europa.eu/esco/occupation/0d9eed6b-4908-4112-bf37-ae08e2f0f326,5223.01,Mazumtirdzniecības veikala PĀRDEVĒJS,https://www.lm.gov.lv/lv/klasifikacija/profesiju-klasifikators/profesiju-klasifikators-aktualizets-2021gada-22februari?search=5223.01,skos:broadMatch
http://data.europa.eu/esco/occupation/f235bc5a-dbf6-4f9e-bbdb-cf313d32b75b,mūzikas skolotājs,http://data.europa.eu/esco/occupation/f235bc5a-dbf6-4f9e-bbdb-cf313d32b75b,2354,Citi mūzikas skolotāji,https://www.lm.gov.lv/lv/klasifikacija/profesiju-klasifikators/profesiju-klasifikators-aktualizets-2021gada-22februari?search=2354,skos:broadMatch
http://data.europa.eu/esco/occupation/e7970c7a-7769-4002-87d3-0a8ea94fdd6f,ainavu dārznieks,http://data.europa.eu/esco/occupation/e7970c7a-7769-4002-87d3-0a8ea94fdd6f,6113.10,DaiļDĀRZNIEKS,https://www.lm.gov.lv/lv/klasifikacija/profesiju-klasifikators/profesiju-klasifikators-aktualizets-2021gada-22februari?search=6113.10,skos:narrowMatch
http://data.europa.eu/esco/isco/C3513,Datortīklu un datorsistēmu speciālisti,http://data.europa.eu/esco/isco/C3513,3513.07,Datorsistēmu TESTĒTĀJS,https://www.lm.gov.lv/lv/klasifikacija/profesiju-klasifikators/profesiju-klasifikators-aktualizets-2021gada-22februari?search=3513.07,skos:narrowMatch
http://data.europa.eu/esco/occupation/18e14e61-495b-44cc-a7c6-df4c625934ba,medmāsa speciāliste,http://data.europa.eu/esco/occupation/18e14e61-495b-44cc-a7c6-df4c625934ba,2221.20,Infektoloģijas MĀSA,https://www.lm.gov.lv/lv/klasifikacija/profesiju-klasifikators/profesiju-klasifikators-aktualizets-2021gada-22februari?search=2221.20,skos:narrowMatch
http://data.europa.eu/esco/occupation/b866b3bb-3dbd-4b3d-9a53-9ec15f43ca2f,slejas autors,http://data.europa.eu/esco/occupation/b866b3bb-3dbd-4b3d-9a53-9ec15f43ca2f,2642.01,ŽURNĀLISTS,https://www.lm.gov.lv/lv/klasifikacija/profesiju-klasifikators/profesiju-klasifikators-aktualizets-2021gada-22februari?search=2642.01,skos:broadMatch
http://data.europa.eu/esco/occupation/9faaae26-804d-48f3-97b0-84f7e1aceae8,dzērienu importa un eksporta vadītājs,http://data.europa.eu/esco/occupation/9faaae26-804d-48f3-97b0-84f7e1aceae8,2431.04,Tirdzniecības VADĪTĀJS,https://www.lm.gov.lv/lv/klasifikacija/profesiju-klasifikators/profesiju-klasifikators-aktualizets-2021gada-22februari?search=2431.04,skos:broadMatch
http://data.europa.eu/esco/occupation/42e9d1c5-76f1-41ef-996e-38d5ac711a31,ritošā sastāva inspektors,http://data.europa.eu/esco/occupation/42e9d1c5-76f1-41ef-996e-38d5ac711a31,3115,Inženiermehānikas speciālisti,https://www.lm.gov.lv/lv/klasifikacija/profesiju-klasifikators/profesiju-klasifikators-aktualizets-2021gada-22februari?search=3115,skos:broadMatch
http://data.europa.eu/esco/occupation/dc69f2ed-ebe9-43da-bf9d-31aac874d4c2,rehabilitācijas atbalsta sociālais darbinieks,http://data.europa.eu/esco/occupation/dc69f2ed-ebe9-43da-bf9d-31aac874d4c2,2635,Sociālā darba un konsultāciju vecākie speciālisti,https://www.lm.gov.lv/lv/klasifikacija/profesiju-klasifikators/profesiju-klasifikators-aktualizets-2021gada-22februari?search=2635,skos:broadMatch
http://data.europa.eu/esco/isco/C3111,Ķīmijas un fizikas zinātņu speciālisti,http://data.europa.eu/esco/isco/C3111,3111.01,Astronomijas TEHNIĶIS,https://www.lm.gov.lv/lv/klasifikacija/profesiju-klasifikators/profesiju-klasifikators-aktualizets-2021gada-22februari?search=3111.01,skos:narrowMatch
http://data.europa.eu/esco/occupation/7226c10f-701b-4711-8843-140aace12c6f,pašvaldības domes deputāts,http://data.europa.eu/esco/occupation/7226c10f-701b-4711-8843-140aace12c6f,1111.29,Pašvaldības domes DEPUTĀTS,https://www.lm.gov.lv/lv/klasifikacija/profesiju-klasifikators/profesiju-klasifikators-aktualizets-2021gada-22februari?search=1111.29,skos:exactMatch
http://data.europa.eu/esco/occupation/f4c997b5-f9e0-4419-b8e7-8e5e2cffc73e,neaustā tekstila ražošanas tehniķis,http://data.europa.eu/esco/occupation/f4c997b5-f9e0-4419-b8e7-8e5e2cffc73e,8159,"Citur neklasificēti tekstila, kažokādas un ādas izstrādājumu ražošanas iekārtu operatori",https://www.lm.gov.lv/lv/klasifikacija/profesiju-klasifikators/profesiju-klasifikators-aktualizets-2021gada-22februari?search=8159,skos:broadMatch
http://data.europa.eu/esco/isco/C8343,Autoceltņu un citu kraušanas iekārtu operatori,http://data.europa.eu/esco/isco/C8343,8343.10,Hidrokrāvēja MAŠĪNISTS,https://www.lm.gov.lv/lv/klasifikacija/profesiju-klasifikators/profesiju-klasifikators-aktualizets-2021gada-22februari?search=8343.10,skos:narrowMatch
http://data.europa.eu/esco/isco/C7223,Metālapstrādes darbgaldu strādnieki un operatori,http://data.europa.eu/esco/isco/C7223,7223.33,Ražošanas BRIGADIERIS,https://www.lm.gov.lv/lv/klasifikacija/profesiju-klasifikators/profesiju-klasifikators-aktualizets-2021gada-22februari?search=7223.33,skos:narrowMatch
http://data.europa.eu/esco/occupation/a79e7622-2307-44e2-94cc-d1ff1caf655a,jaunatnes programmu direktors,http://data.europa.eu/esco/occupation/a79e7622-2307-44e2-94cc-d1ff1caf655a,1344.08,Pamatdarbības struktūrvienības VADĪTĀJA VIETNIEKS/ DIREKTORA VIETNIEKS (sociālās labklājības jomā),https://www.lm.gov.lv/lv/klasifikacija/profesiju-klasifikators/profesiju-klasifikators-aktualizets-2021gada-22februari?search=1344.08,skos:broadMatch
http://data.europa.eu/esco/isco/C8311,Lokomotīvju mašīnisti,http://data.europa.eu/esco/isco/C8311,8311.21,Tvaika lokomotīves VADĪTĀJA/ MAŠĪNISTA PALĪGS,https://www.lm.gov.lv/lv/klasifikacija/profesiju-klasifikators/profesiju-klasifikators-aktualizets-2021gada-22februari?search=8311.21,skos:narrowMatch
http://data.europa.eu/esco/occupation/7a6ca615-a2bc-499d-8288-d186ce2594ea,finanšu risku analītiķis,http://data.europa.eu/esco/occupation/7a6ca615-a2bc-499d-8288-d186ce2594ea,2413.01,Finanšu tirgus ANALĪTIĶIS,https://www.lm.gov.lv/lv/klasifikacija/profesiju-klasifikators/profesiju-klasifikators-aktualizets-2021gada-22februari?search=2413.01,skos:narrowMatch
http://data.europa.eu/esco/isco/C2263,"Vides veselības, arodveselības un higiēnas vecākie speciālisti",http://data.europa.eu/esco/isco/C2263,2263.03,Sabiedrības veselības ĀRSTS,https://www.lm.gov.lv/lv/klasifikacija/profesiju-klasifikators/profesiju-klasifikators-aktualizets-2021gada-22februari?search=2263.03,skos:narrowMatch
http://data.europa.eu/esco/isco/C4323,Transporta uzskaites darbinieki,http://data.europa.eu/esco/isco/C4323,4323.02,Galvenais transporta INSPEKTORS,https://www.lm.gov.lv/lv/klasifikacija/profesiju-klasifikators/profesiju-klasifikators-aktualizets-2021gada-22februari?search=4323.02,skos:narrowMatch
http://data.europa.eu/esco/isco/C7421,Elektronikas mehāniķi un apkalpotāji,http://data.europa.eu/esco/isco/C7421,7421.07,RadioELEKTRONIĶIS,https://www.lm.gov.lv/lv/klasifikacija/profesiju-klasifikators/profesiju-klasifikators-aktualizets-2021gada-22februari?search=7421.07,skos:narrowMatch
http://data.europa.eu/esco/isco/C2141,Rūpniecības un ražošanas inženieri,http://data.europa.eu/esco/isco/C2141,2141.15,Materiālu normēšanas TEHNOLOGS,https://www.lm.gov.lv/lv/klasifikacija/profesiju-klasifikators/profesiju-klasifikators-aktualizets-2021gada-22februari?search=2141.15,skos:narrowMatch
http://data.europa.eu/esco/occupation/96e139de-0756-45ad-b512-f7c2109a72b1,lidaparātu montāžas uzraugs,http://data.europa.eu/esco/occupation/96e139de-0756-45ad-b512-f7c2109a72b1,3122.02,Montāžuas darbu UZRAUGS,https://www.lm.gov.lv/lv/klasifikacija/profesiju-klasifikators/profesiju-klasifikators-aktualizets-2021gada-22februari?search=3122.02,skos:broadMatch
http://data.europa.eu/esco/occupation/55167849-82cf-484e-b818-fa702a4e69e9,hidrologs,http://data.europa.eu/esco/occupation/55167849-82cf-484e-b818-fa702a4e69e9,2114.10,HIDROLOGS,https://www.lm.gov.lv/lv/klasifikacija/profesiju-klasifikators/profesiju-klasifikators-aktualizets-2021gada-22februari?search=2114.10,skos:exactMatch
http://data.europa.eu/esco/occupation/68ffc53b-6067-4fe7-bd85-c96f4a6c1e45,pārtikas biotehnologs,http://data.europa.eu/esco/occupation/68ffc53b-6067-4fe7-bd85-c96f4a6c1e45,3141.26,BioTEHNOLOGS,https://www.lm.gov.lv/lv/klasifikacija/profesiju-klasifikators/profesiju-klasifikators-aktualizets-2021gada-22februari?search=3141.26,skos:broadMatch
http://data.europa.eu/esco/occupation/26105840-8abb-4f91-a888-1211cb798b0b,parka ekskursiju gids,http://data.europa.eu/esco/occupation/26105840-8abb-4f91-a888-1211cb798b0b,5113.02,Ekskursiju GIDS,https://www.lm.gov.lv/lv/klasifikacija/profesiju-klasifikators/profesiju-klasifikators-aktualizets-2021gada-22februari?search=5113.02,skos:broadMatch
http://data.europa.eu/esco/occupation/62d3f108-ade2-44b5-beeb-d63d0b21268f,minerālu apstrādes inženieris,http://data.europa.eu/esco/occupation/62d3f108-ade2-44b5-beeb-d63d0b21268f,2146,"Ieguves rūpniecības inženieri, metalurgi un tiem radniecīgu profesiju vecākie speciālisti",https://www.lm.gov.lv/lv/klasifikacija/profesiju-klasifikators/profesiju-klasifikators-aktualizets-2021gada-22februari?search=2146,skos:broadMatch
http://data.europa.eu/esco/occupation/2ac509e8-2850-42c3-b11d-d24077a7921b,kuģu tehnikas rasētājs,http://data.europa.eu/esco/occupation/2ac509e8-2850-42c3-b11d-d24077a7921b,3118.11,Kuģu/ tehnikas RASĒTĀJS,https://www.lm.gov.lv/lv/klasifikacija/profesiju-klasifikators/profesiju-klasifikators-aktualizets-2021gada-22februari?search=3118.11,skos:exactMatch
http://data.europa.eu/esco/occupation/044d78cc-f62f-4532-83a5-8e04f2889652,administratīvais asistents,http://data.europa.eu/esco/occupation/044d78cc-f62f-4532-83a5-8e04f2889652,3343.54,Sabiedrības SEKRETĀRS,https://www.lm.gov.lv/lv/klasifikacija/profesiju-klasifikators/profesiju-klasifikators-aktualizets-2021gada-22februari?search=3343.54,skos:narrowMatch
http://data.europa.eu/esco/occupation/5c4ba833-da16-4bd0-a4b2-c08a2eaf5884,keramikas glazētājs,http://data.europa.eu/esco/occupation/5c4ba833-da16-4bd0-a4b2-c08a2eaf5884,8181.06,Keramikas GLAZĒTĀJS,https://www.lm.gov.lv/lv/klasifikacija/profesiju-klasifikators/profesiju-klasifikators-aktualizets-2021gada-22februari?search=8181.06,skos:exactMatch
http://data.europa.eu/esco/occupation/5ff7a990-a306-40c2-9224-b2bf7f15b2f9,mūzikas producents,http://data.europa.eu/esco/occupation/5ff7a990-a306-40c2-9224-b2bf7f15b2f9,2654.13,Televīzijas un kino PRODUCENTS,https://www.lm.gov.lv/lv/klasifikacija/profesiju-klasifikators/profesiju-klasifikators-aktualizets-2021gada-22februari?search=2654.13,skos:broadMatch
http://data.europa.eu/esco/isco/C4222,Apkalpošanas un informācijas centru darbinieki,http://data.europa.eu/esco/isco/C4222,4222.01,PASZINIS,https://www.lm.gov.lv/lv/klasifikacija/profesiju-klasifikators/profesiju-klasifikators-aktualizets-2021gada-22februari?search=4222.01,skos:narrowMatch
