Mapping project name,ESCO - HU NOC
Mapping project author,default-author
Mapping project version,N/A
Mapping project version date,2022-03-22
Classification 1 Name,ESCO foglalkozások
Classification 1 Concept type,Occupation
Classification 1 Version,1.0.8
Classification 1 Language,hu
Classification 1 Landing page,https://ec.europa.eu/esco/portal/occupation
Classification 2 Name,"Foglalkozások Egységes Osztályozási Rendszere, 2008"
Classification 2 Concept type,unknown
Classification 2 Version,01.01.2011
Classification 2 Language,hu
Classification 2 Landing page,https://www.ksh.hu/docs/szolgaltatasok/hun/feor08/feorlista.html


Classification 1 URI,Classification 1 PrefLabel,Classification 1 URL,Classification 2 URI,Classification 2 PrefLabel,Classification 2 URL,Mapping relation
http://data.europa.eu/esco/isco/C7123,Stukkó készítők (épületszobrászok),http://data.europa.eu/esco/isco/C7123,http://data.europa.eu/esco/concept/hungarian-occupations/7512,"Gipszkartonozó, stukkózó",https://www.ksh.hu/docs/szolgaltatasok/hun/feor08/7/7512.html,skos:narrowMatch
http://data.europa.eu/esco/isco/C3315,Becsüsök és kárfelmérők,http://data.europa.eu/esco/isco/C3315,http://data.europa.eu/esco/concept/hungarian-occupations/3616,"Értékbecslő, kárbecslő, kárszakértő",https://www.ksh.hu/docs/szolgaltatasok/hun/feor08/3/3616.html,skos:narrowMatch
http://data.europa.eu/esco/isco/C7127,Légkondicionáló- és hűtőberendezés-szerelők,http://data.europa.eu/esco/isco/C7127,http://data.europa.eu/esco/concept/hungarian-occupations/7522,"Szellőző-, hűtő- és klimatizálóberendezés-szerelő",https://www.ksh.hu/docs/szolgaltatasok/hun/feor08/7/7522.html,skos:narrowMatch
http://data.europa.eu/esco/isco/C1341,Gyermekgondozási szolgáltatások vezetői,http://data.europa.eu/esco/isco/C1341,http://data.europa.eu/esco/concept/hungarian-occupations/1325,Gyermekgondozási tevékenységet folytató egység vezetője,https://www.ksh.hu/docs/szolgaltatasok/hun/feor08/1/1325.html,skos:narrowMatch
http://data.europa.eu/esco/isco/C2359,Máshová nem sorolható oktatási foglalkozásúak,http://data.europa.eu/esco/isco/C2359,http://data.europa.eu/esco/concept/hungarian-occupations/2499,"Egyéb szakképzett oktató, nevelő",https://www.ksh.hu/docs/szolgaltatasok/hun/feor08/2/2499.html,skos:narrowMatch
http://data.europa.eu/esco/isco/C3211,Orvosi képalkotó diagnosztikai és terápiás berendezések technikusai,http://data.europa.eu/esco/isco/C3211,http://data.europa.eu/esco/concept/hungarian-occupations/3323,Orvosi képalkotó diagnosztikai és terápiás berendezések kezelője,https://www.ksh.hu/docs/szolgaltatasok/hun/feor08/3/3323.html,skos:narrowMatch
http://data.europa.eu/esco/isco/C5212,Utcai élelmiszerárusok,http://data.europa.eu/esco/isco/C5212,http://data.europa.eu/esco/concept/hungarian-occupations/5116,"Piaci, utcai étel- és italárus",https://www.ksh.hu/docs/szolgaltatasok/hun/feor08/5/5116.html,skos:narrowMatch
http://data.europa.eu/esco/isco/C3111,Kémia- és fizika tudományok technikusai,http://data.europa.eu/esco/isco/C3111,http://data.europa.eu/esco/concept/hungarian-occupations/3139,"Egyéb, máshova nem sorolható technikus",https://www.ksh.hu/docs/szolgaltatasok/hun/feor08/3/3139.html,skos:narrowMatch
http://data.europa.eu/esco/isco/C2423,Személyzeti szakemberek és karrier-tanácsadók,http://data.europa.eu/esco/isco/C2423,http://data.europa.eu/esco/concept/hungarian-occupations/2523,Személyzeti és pályaválasztási szakértő,https://www.ksh.hu/docs/szolgaltatasok/hun/feor08/2/2523.html,skos:narrowMatch
http://data.europa.eu/esco/isco/C5111,Utaskísérők és stewardok,http://data.europa.eu/esco/isco/C5111,http://data.europa.eu/esco/concept/hungarian-occupations/5232,"Utaskísérő (repülőn, hajón)",https://www.ksh.hu/docs/szolgaltatasok/hun/feor08/5/5232.html,skos:narrowMatch
http://data.europa.eu/esco/isco/C9122,Járműtakarítók,http://data.europa.eu/esco/isco/C9122,http://data.europa.eu/esco/concept/hungarian-occupations/9114,Járműtakarító,https://www.ksh.hu/docs/szolgaltatasok/hun/feor08/9/9114.html,skos:narrowMatch
http://data.europa.eu/esco/isco/C8156,Cipőgyártó és hasonló gépek kezelői,http://data.europa.eu/esco/isco/C8156,http://data.europa.eu/esco/concept/hungarian-occupations/8124,Cipőgyártó gép kezelője és gyártósor mellett dolgozó,https://www.ksh.hu/docs/szolgaltatasok/hun/feor08/8/8124.html,skos:narrowMatch
http://data.europa.eu/esco/isco/C8151,"Fonalelőkészítő, -fonó és -sodró gépek kezelői",http://data.europa.eu/esco/isco/C8151,http://data.europa.eu/esco/concept/hungarian-occupations/8121,"Textilipari gép kezelője és gyártósor mellett dolgozó ",https://www.ksh.hu/docs/szolgaltatasok/hun/feor08/8/8121.html,skos:narrowMatch
http://data.europa.eu/esco/isco/C5221,Kereskedők,http://data.europa.eu/esco/isco/C5221,http://data.europa.eu/esco/concept/hungarian-occupations/5111,Kereskedő,https://www.ksh.hu/docs/szolgaltatasok/hun/feor08/5/5111.html,skos:narrowMatch
http://data.europa.eu/esco/isco/C7411,Építőipari villanyszerelők és hasonló foglalkozásúak,http://data.europa.eu/esco/isco/C7411,http://data.europa.eu/esco/concept/hungarian-occupations/7524,"Épületvillamossági szerelő, villanyszerelő",https://www.ksh.hu/docs/szolgaltatasok/hun/feor08/7/7524.html,skos:narrowMatch
http://data.europa.eu/esco/isco/C2142,Építőmérnökök,http://data.europa.eu/esco/isco/C2142,http://data.europa.eu/esco/concept/hungarian-occupations/2116,Építőmérnök,https://www.ksh.hu/docs/szolgaltatasok/hun/feor08/2/2116.html,skos:narrowMatch
http://data.europa.eu/esco/isco/C2521,Adatbázis-tervezők és -rendszergazdák,http://data.europa.eu/esco/isco/C2521,http://data.europa.eu/esco/concept/hungarian-occupations/2151,Adatbázis-tervező és -üzemeltető,https://www.ksh.hu/docs/szolgaltatasok/hun/feor08/2/2151.html,skos:narrowMatch
http://data.europa.eu/esco/isco/C7231,Gépjárműszerelők és -karbantartók,http://data.europa.eu/esco/isco/C7231,http://data.europa.eu/esco/concept/hungarian-occupations/7331,"Gépjármű- és motorkarbantartó, -javító",https://www.ksh.hu/docs/szolgaltatasok/hun/feor08/7/7331.html,skos:narrowMatch
http://data.europa.eu/esco/isco/C9334,Árufeltöltők,http://data.europa.eu/esco/isco/C9334,http://data.europa.eu/esco/concept/hungarian-occupations/9224,"Pultfeltöltő, árufeltöltő",https://www.ksh.hu/docs/szolgaltatasok/hun/feor08/9/9224.html,skos:narrowMatch
http://data.europa.eu/esco/isco/C7541,Búvárok,http://data.europa.eu/esco/isco/C7541,http://data.europa.eu/esco/concept/hungarian-occupations/7911,Ipari búvár,https://www.ksh.hu/docs/szolgaltatasok/hun/feor08/7/7911.html,skos:narrowMatch
http://data.europa.eu/esco/isco/C5131,Felszolgálók,http://data.europa.eu/esco/isco/C5131,http://data.europa.eu/esco/concept/hungarian-occupations/5132,Pincér,https://www.ksh.hu/docs/szolgaltatasok/hun/feor08/5/5132.html,skos:narrowMatch
http://data.europa.eu/esco/isco/C2262,Gyógyszerészek,http://data.europa.eu/esco/isco/C2262,http://data.europa.eu/esco/concept/hungarian-occupations/2214,"Gyógyszerész, szakgyógyszerész",https://www.ksh.hu/docs/szolgaltatasok/hun/feor08/2/2214.html,skos:narrowMatch
http://data.europa.eu/esco/isco/C6210,Erdészeti és hasonló foglalkozásúak,http://data.europa.eu/esco/isco/C6210,http://data.europa.eu/esco/concept/hungarian-occupations/6211,Erdészeti foglalkozású,https://www.ksh.hu/docs/szolgaltatasok/hun/feor08/6/6211.html,skos:narrowMatch
http://data.europa.eu/esco/isco/C4110,Általános irodai foglalkozásúak,http://data.europa.eu/esco/isco/C4110,http://data.europa.eu/esco/concept/hungarian-occupations/4112,Általános irodai adminisztrátor,https://www.ksh.hu/docs/szolgaltatasok/hun/feor08/4/4112.html,skos:narrowMatch
http://data.europa.eu/esco/isco/C3123,Építőipari irányítók,http://data.europa.eu/esco/isco/C3123,http://data.europa.eu/esco/concept/hungarian-occupations/3213,"Építőipari szakmai irányító, felügyelő",https://www.ksh.hu/docs/szolgaltatasok/hun/feor08/3/3213.html,skos:narrowMatch
http://data.europa.eu/esco/isco/C9121,Mosónők és vasalónők,http://data.europa.eu/esco/isco/C9121,http://data.europa.eu/esco/concept/hungarian-occupations/9113,"Kézi mosó, vasaló",https://www.ksh.hu/docs/szolgaltatasok/hun/feor08/9/9113.html,skos:narrowMatch
http://data.europa.eu/esco/isco/C3259,Máshová nem sorolható egészségügyi foglalkozásúak,http://data.europa.eu/esco/isco/C3259,http://data.europa.eu/esco/concept/hungarian-occupations/3339,"Egyéb, humánegészségügyhöz kapcsolódó foglalkozású",https://www.ksh.hu/docs/szolgaltatasok/hun/feor08/3/3339.html,skos:narrowMatch
http://data.europa.eu/esco/isco/C9321,Kézi csomagolók,http://data.europa.eu/esco/isco/C9321,http://data.europa.eu/esco/concept/hungarian-occupations/9225,Kézi csomagoló,https://www.ksh.hu/docs/szolgaltatasok/hun/feor08/9/9225.html,skos:narrowMatch
http://data.europa.eu/esco/isco/C9623,Mérőóra-leolvasók és árusító automaták pénzbegyűjtői,http://data.europa.eu/esco/isco/C9623,http://data.europa.eu/esco/concept/hungarian-occupations/9232,Mérőóra-leolvasó és hasonló egyszerű foglalkozású,https://www.ksh.hu/docs/szolgaltatasok/hun/feor08/9/9232.html,skos:narrowMatch
http://data.europa.eu/esco/isco/C3251,Fogászati asszisztensek és terapeuták,http://data.europa.eu/esco/isco/C3251,http://data.europa.eu/esco/concept/hungarian-occupations/3325,Fogászati asszisztens,https://www.ksh.hu/docs/szolgaltatasok/hun/feor08/3/3325.html,skos:narrowMatch
http://data.europa.eu/esco/isco/C2144,Gépészmérnökök,http://data.europa.eu/esco/isco/C2144,http://data.europa.eu/esco/concept/hungarian-occupations/2118,Gépészmérnök,https://www.ksh.hu/docs/szolgaltatasok/hun/feor08/2/2118.html,skos:narrowMatch
http://data.europa.eu/esco/isco/C3314,"Statisztikusokat, matematikusokat és aktuáriusokat segítő foglalkozások",http://data.europa.eu/esco/isco/C3314,http://data.europa.eu/esco/concept/hungarian-occupations/3615,Statisztikai ügyintéző,https://www.ksh.hu/docs/szolgaltatasok/hun/feor08/3/3615.html,skos:narrowMatch
http://data.europa.eu/esco/isco/C8122,"Fémmegmunkáló, fémbevonó és felületkezelő gépek kezelői",http://data.europa.eu/esco/isco/C8122,http://data.europa.eu/esco/concept/hungarian-occupations/8152,"Fémmegmunkáló, felületkezelő gép kezelője",https://www.ksh.hu/docs/szolgaltatasok/hun/feor08/8/8152.html,skos:narrowMatch
http://data.europa.eu/esco/isco/C1120,Ügyvezetők és vezérigazgatók,http://data.europa.eu/esco/isco/C1120,http://data.europa.eu/esco/concept/hungarian-occupations/1210,"Gazdasági, költségvetési szervezet vezetője (igazgató, elnök, ügyvezető igazgató)",https://www.ksh.hu/docs/szolgaltatasok/hun/feor08/1/1210.html,skos:narrowMatch
http://data.europa.eu/esco/isco/C5245,Benzinkutasok,http://data.europa.eu/esco/isco/C5245,http://data.europa.eu/esco/concept/hungarian-occupations/5121,Üzemanyagtöltő állomás kezelője,https://www.ksh.hu/docs/szolgaltatasok/hun/feor08/5/5121.html,skos:narrowMatch
http://data.europa.eu/esco/isco/C9612,Hulladékválogatók,http://data.europa.eu/esco/isco/C9612,http://data.europa.eu/esco/concept/hungarian-occupations/9212,Hulladékosztályozó,https://www.ksh.hu/docs/szolgaltatasok/hun/feor08/9/9212.html,skos:narrowMatch
http://data.europa.eu/esco/isco/C3321,Biztosítási üzletkötők,http://data.europa.eu/esco/isco/C3321,http://data.europa.eu/esco/concept/hungarian-occupations/3621,"Biztosítási ügynök, ügyintéző",https://www.ksh.hu/docs/szolgaltatasok/hun/feor08/3/3621.html,skos:narrowMatch
http://data.europa.eu/esco/isco/C3143,Erdésztechnikusok,http://data.europa.eu/esco/isco/C3143,http://data.europa.eu/esco/concept/hungarian-occupations/3132,Erdő- és természetvédelmi technikus,https://www.ksh.hu/docs/szolgaltatasok/hun/feor08/3/3132.html,skos:narrowMatch
http://data.europa.eu/esco/isco/C4412,Postai kézbesítők és válogatók,http://data.europa.eu/esco/isco/C4412,http://data.europa.eu/esco/concept/hungarian-occupations/4135,"Postai szolgáltató (kézbesítő, válogató)",https://www.ksh.hu/docs/szolgaltatasok/hun/feor08/4/4135.html,skos:narrowMatch
http://data.europa.eu/esco/isco/C1412,Étteremvezetők,http://data.europa.eu/esco/isco/C1412,http://data.europa.eu/esco/concept/hungarian-occupations/1332,Vendéglátó tevékenységet folytató egység vezetője,https://www.ksh.hu/docs/szolgaltatasok/hun/feor08/1/1332.html,skos:narrowMatch
http://data.europa.eu/esco/isco/C3151,Hajógépészek,http://data.europa.eu/esco/isco/C3151,http://data.europa.eu/esco/concept/hungarian-occupations/3171,"Tengeri és belvízi hajóparancsnok, fedélzeti tiszt",https://www.ksh.hu/docs/szolgaltatasok/hun/feor08/3/3171.html,skos:narrowMatch
http://data.europa.eu/esco/isco/C7413,Elektromosvezeték-szerelők és -javítók,http://data.europa.eu/esco/isco/C7413,http://data.europa.eu/esco/concept/hungarian-occupations/7343,"Elektromoshálózat-szerelő, -javító ",https://www.ksh.hu/docs/szolgaltatasok/hun/feor08/7/7343.html,skos:narrowMatch
http://data.europa.eu/esco/isco/C3514,Webtechnikusok,http://data.europa.eu/esco/isco/C3514,http://data.europa.eu/esco/concept/hungarian-occupations/3144,Webrendszer- (hálózati) technikus,https://www.ksh.hu/docs/szolgaltatasok/hun/feor08/3/3144.html,skos:narrowMatch
http://data.europa.eu/esco/isco/C2221,Diplomás ápolók,http://data.europa.eu/esco/isco/C2221,http://data.europa.eu/esco/concept/hungarian-occupations/2231,"Ápoló (felsőfokú képzettséghez kapcsolódó) ",https://www.ksh.hu/docs/szolgaltatasok/hun/feor08/2/2231.html,skos:narrowMatch
http://data.europa.eu/esco/isco/C5244,Telefonos/multimédiás értékesítő ügynökök,http://data.europa.eu/esco/isco/C5244,http://data.europa.eu/esco/concept/hungarian-occupations/5123,Telefonos (multimédiás) értékesítési ügynök,https://www.ksh.hu/docs/szolgaltatasok/hun/feor08/5/5123.html,skos:narrowMatch
http://data.europa.eu/esco/isco/C2651,Vizuális művészek,http://data.europa.eu/esco/isco/C2651,http://data.europa.eu/esco/concept/hungarian-occupations/2722,Képzőművész,https://www.ksh.hu/docs/szolgaltatasok/hun/feor08/2/2722.html,skos:narrowMatch
http://data.europa.eu/esco/isco/C3222,Szülészeti asszisztensek,http://data.europa.eu/esco/isco/C3222,http://data.europa.eu/esco/concept/hungarian-occupations/3312,Szülész(nő)i tevékenység segítője,https://www.ksh.hu/docs/szolgaltatasok/hun/feor08/3/3312.html,skos:narrowMatch
