,,,,,
Mapping project name,ESCO - Kompetenzenzsystematik,,,,
Mapping project author,Bundesagentur für Arbeit,,,,
Mapping project version,20220518,,,,
Mapping project version date,2022-05-18,,,,
Classification 1 Name,ESCO,,,,
Classification 1 Concept type,skill,,,,
Classification 1 Version,1.0.3,,,,
Classification 1 Language,de,,,,
Classification 1 Landing page,https://ec.europa.eu/esco/portal/skill,,,,
Classification 2 Name,Kompetenzsystematik,,,,
Classification 2 Concept type,skill,,,,
Classification 2 Version,20220518,,,,
Classification 2 Language,de,,,,
Classification 2 Landing page,,,,,
,,,,,
,,,,,
Classification 1 URI,Classification 1 PrefLabel,Classification 2 ID,Classification 2 PrefLabel,Mapping relation,Editorial note
http://data.europa.eu/esco/skill/8b854fad-fed3-44e1-8104-eb60630c31e5,"Strickmaschine bedienen","K 010103-031","Stricken",skos:narrowMatch,
http://data.europa.eu/esco/skill/8b854fad-fed3-44e1-8104-eb60630c31e5,"Strickmaschine bedienen","K 010103-033","Strumpfstricken, Feinstrumpfrundstricken",skos:broadMatch,
http://data.europa.eu/esco/skill/8b854fad-fed3-44e1-8104-eb60630c31e5,"Strickmaschine bedienen","K 010103-034","Strumpfwirken",skos:broadMatch,
http://data.europa.eu/esco/skill/8b854fad-fed3-44e1-8104-eb60630c31e5,"Strickmaschine bedienen","K 010103-038","Wirken",skos:broadMatch,
http://data.europa.eu/esco/skill/8b85dc08-df56-49b4-a1dd-69c48ac557dc,"Zytodiagnostik","K 0810-046","Zytologie",skos:narrowMatch,
http://data.europa.eu/esco/skill/8b8de60e-6f9e-4667-895a-80dd14fc4f4a,"Möbelholzarten","K 010702-005","Holzmöbelbau",skos:closeMatch,
http://data.europa.eu/esco/skill/8b8de60e-6f9e-4667-895a-80dd14fc4f4a,"Möbelholzarten","K 010702-014","Möbel-, Gehäusetischlerei",skos:closeMatch,
http://data.europa.eu/esco/skill/8b8ed44b-5d29-4a42-a87f-a77739b5bfcd,"Beschäftigungspolitik fördern","K 0805-003","Arbeitsmarktpolitik",skos:narrowMatch,
http://data.europa.eu/esco/skill/8b8f9d21-5fae-45df-bc3a-e17e7896e699,"Forschungsaktivitäten in der Krankenpflege leiten","K 090201-014","Pflegewissenschaften",skos:closeMatch,
http://data.europa.eu/esco/skill/8b94aa1e-89c9-459d-b3b4-1dfab8dec2df,"Softwarebibliotheken verwenden","K 0703-015","Microsoft Foundation Classes (MFC)",skos:closeMatch,
http://data.europa.eu/esco/skill/8b94aa1e-89c9-459d-b3b4-1dfab8dec2df,"Softwarebibliotheken verwenden","K 0705-038","Programmbibliothek CORBA",skos:closeMatch,
http://data.europa.eu/esco/skill/8b94aa1e-89c9-459d-b3b4-1dfab8dec2df,"Softwarebibliotheken verwenden","K 0705-062","Programmbibliothek Motif",skos:closeMatch,
http://data.europa.eu/esco/skill/8b94aa1e-89c9-459d-b3b4-1dfab8dec2df,"Softwarebibliotheken verwenden","K 070104-057","Grafikbibliothek OpenGL",skos:closeMatch,
http://data.europa.eu/esco/skill/8b94aa1e-89c9-459d-b3b4-1dfab8dec2df,"Softwarebibliotheken verwenden","K 0703-048","Dynamic Link Library (DLL)",skos:closeMatch,
http://data.europa.eu/esco/skill/8b94aa1e-89c9-459d-b3b4-1dfab8dec2df,"Softwarebibliotheken verwenden","K 0705-150","Programmbibliothek SQLite",skos:closeMatch,
http://data.europa.eu/esco/skill/8b94aa1e-89c9-459d-b3b4-1dfab8dec2df,"Softwarebibliotheken verwenden","K 070104-075","Programmbibliothek OpenCV",skos:closeMatch,
http://data.europa.eu/esco/skill/8b98a3f6-5e38-4f9f-91fd-832b66589086,"Bestückung von Regalen überwachen","K 030100-030","Warenpräsentation",skos:closeMatch,
http://data.europa.eu/esco/skill/8b98a3f6-5e38-4f9f-91fd-832b66589086,"Bestückung von Regalen überwachen","K 070408-069","Store-Management-System",skos:narrowMatch,
http://data.europa.eu/esco/skill/8b9d609a-6d62-4d5c-9133-01d41979cfac,"alle verfahrenstechnischen Prozesse steuern","K 0812-012","Verfahrenstechnik",skos:narrowMatch,
http://data.europa.eu/esco/skill/8b9d609a-6d62-4d5c-9133-01d41979cfac,"alle verfahrenstechnischen Prozesse steuern","K 030300-049","Prozessmanagement",skos:narrowMatch,
http://data.europa.eu/esco/skill/8b9dc459-bb42-4c5d-8d5a-8cffd6a704c9,"zahntechnisches Personal beaufsichtigen","K 090207-002","Dental-, Zahntechnik",skos:closeMatch,
http://data.europa.eu/esco/skill/8ba0af79-3d71-4dbf-8a9b-a8f48dffdf24,"mit Drucklufttauchgerät tauchen","K 0201-033","Taucharbeiten (Bauwesen, Überwachung, Bergung)",skos:narrowMatch,
http://data.europa.eu/esco/skill/8ba0af79-3d71-4dbf-8a9b-a8f48dffdf24,"mit Drucklufttauchgerät tauchen","K 090301-054","Tauchsport",skos:narrowMatch,
http://data.europa.eu/esco/skill/8ba183ac-cd12-40a6-a432-bbfd034c983a,"Extrusionsprodukte kontrollieren","K 010203-009","Qualitätsprüfung, Qualitätssicherung",skos:narrowMatch,
http://data.europa.eu/esco/skill/8ba183ac-cd12-40a6-a432-bbfd034c983a,"Extrusionsprodukte kontrollieren","K 011002-000","Extrudieren",skos:narrowMatch,
http://data.europa.eu/esco/skill/8ba80dbb-bf0f-4226-b740-989212f13e0a,"unterirdische Stromkabel reparieren","K 010205-003","Wartung, Reparatur, Instandhaltung",skos:narrowMatch,
http://data.europa.eu/esco/skill/8ba80dbb-bf0f-4226-b740-989212f13e0a,"unterirdische Stromkabel reparieren","K 010901-022","Kabel- und Leitungstechnik",skos:closeMatch,
http://data.europa.eu/esco/skill/8ba80dbb-bf0f-4226-b740-989212f13e0a,"unterirdische Stromkabel reparieren","K 0201-016","Kabelleitungsbau",skos:narrowMatch,
http://data.europa.eu/esco/skill/8ba9a58f-a491-4a23-9325-85f3b171aa53,"Immunologie","K 090200-034","Immunologie (ärztlich)",skos:exactMatch,
http://data.europa.eu/esco/skill/8ba9a58f-a491-4a23-9325-85f3b171aa53,"Immunologie","K 090200-083","Serologie",skos:broadMatch,
http://data.europa.eu/esco/skill/8ba9a58f-a491-4a23-9325-85f3b171aa53,"Immunologie","K 090203-024","Immunologie (Pflege, Assistenz)",skos:closeMatch,
http://data.europa.eu/esco/skill/8babf719-cf96-4546-a3d6-d3e8c0f80e1b,"angemessene Maßnahmen zur Behebung von Schäden an befestigten Flächen in Flughäfen treffen","K 010205-000","Instandhaltungsmanagement",skos:closeMatch,
http://data.europa.eu/esco/skill/8babf719-cf96-4546-a3d6-d3e8c0f80e1b,"angemessene Maßnahmen zur Behebung von Schäden an befestigten Flächen in Flughäfen treffen","K 16-039","Flughafen",skos:closeMatch,
http://data.europa.eu/esco/skill/8babf8e3-4187-4b8c-9594-82d69a598e89,"Textilien dekorieren","K 010100-013","Garnieren (Textilien)",skos:exactMatch,
http://data.europa.eu/esco/skill/8bad61b8-75f7-4bdc-b994-f7158f4b90f0,"organisatorische Richtlinien festlegen","K 030204-008","Organisation",skos:narrowMatch,
http://data.europa.eu/esco/skill/8baf21e0-7886-4715-9496-fa7dc777b291,"Gerichtsverfahren überprüfen","K 030303-084","Strafprozessrecht",skos:closeMatch,
http://data.europa.eu/esco/skill/8baf21e0-7886-4715-9496-fa7dc777b291,"Gerichtsverfahren überprüfen","K 030303-117","Zivilprozessrecht",skos:closeMatch,
http://data.europa.eu/esco/skill/8baf21e0-7886-4715-9496-fa7dc777b291,"Gerichtsverfahren überprüfen","K 030400-017","Justizverwaltung",skos:narrowMatch,
http://data.europa.eu/esco/skill/8baf47f3-322d-4270-b9ee-6ae76642dff7,"Planungsgrundlagen für die Musiktherapie","K 090210-027","Musiktherapie",skos:closeMatch,
http://data.europa.eu/esco/skill/8bafe48c-f414-4fbf-8b12-8d5875b5c061,"mit Schauspielerkollegen/Schauspielerkoleginnen proben","K 100008-026","Theater, Schauspiel",skos:narrowMatch,
http://data.europa.eu/esco/skill/8bb1142a-06ca-41fa-a434-444d95d8b8c9,"Zäune bauen","K 0207-025","Zaunbau",skos:exactMatch,
http://data.europa.eu/esco/skill/8bb1e784-f54f-48dd-aedd-23723e171898,"Zubereitung von Speisen anleiten","K 0501-013","Große Brigade",skos:closeMatch,
http://data.europa.eu/esco/skill/8bb1e784-f54f-48dd-aedd-23723e171898,"Zubereitung von Speisen anleiten","K 0501-015","Kleine Brigade",skos:closeMatch,
http://data.europa.eu/esco/skill/8bb1e784-f54f-48dd-aedd-23723e171898,"Zubereitung von Speisen anleiten","K 0501-018","Mittlere Brigade",skos:closeMatch,
http://data.europa.eu/esco/skill/8bb1e784-f54f-48dd-aedd-23723e171898,"Zubereitung von Speisen anleiten","K 090102-004","Hauswirtschaftslehre",skos:closeMatch,
http://data.europa.eu/esco/skill/8bb4c55b-4ae7-4272-9410-e06e57b13e0a,"Notfalltraining anbieten","K 090100-039","Unterricht, Schulung (außerschulischer Bereich)",skos:narrowMatch,
http://data.europa.eu/esco/skill/8bb4c55b-4ae7-4272-9410-e06e57b13e0a,"Notfalltraining anbieten","K 090204-005","Rettungsmaßnahmen, Erste Hilfe",skos:closeMatch,
http://data.europa.eu/esco/skill/8bbb4eda-7964-4d30-8cbf-2742efbec484,"Verfahren zur Stärkegewinnung","K 130004-011","Stärkemehl",skos:closeMatch,
http://data.europa.eu/esco/skill/8bbb4eda-7964-4d30-8cbf-2742efbec484,"Verfahren zur Stärkegewinnung","K 17-048","Lebensmittelherstellung, -verarbeitung",skos:narrowMatch,
http://data.europa.eu/esco/skill/8bbf9c69-ba9d-4e6d-a50a-ba4f666e0d25,"Kunstwerke in ihren Kontext setzen","K 100001-019","Installation (Kunst)",skos:narrowMatch,
http://data.europa.eu/esco/skill/8bc11ec8-90a3-4d4d-aba3-1c48c71e8fe2,"unternehmensexterne Logistikdienstleister leiten","K 0400-034","Logistik",skos:closeMatch,
http://data.europa.eu/esco/skill/8bc3c77c-30c3-45e6-bd61-069ba433ecfe,"E-Learning-Software-Infrastruktur","K 090100-011","E-Learning, Teleteaching",skos:narrowMatch,
http://data.europa.eu/esco/skill/8bc75dce-beba-40f9-93fc-66c9708ed74b,"Beratung zur Effizienzverbesserung leisten","K 030300-031","Rationalisierung",skos:closeMatch,
http://data.europa.eu/esco/skill/8bc75dce-beba-40f9-93fc-66c9708ed74b,"Beratung zur Effizienzverbesserung leisten","K 030300-037","Unternehmensberatung",skos:narrowMatch,
http://data.europa.eu/esco/skill/8bcf4ef0-edda-4f6a-a1ce-7defb1d324d6,"Wasseraufbereitungsverfahren durchführen","K 0601-002","Wasseraufbereitung",skos:exactMatch,
http://data.europa.eu/esco/skill/8bd21f21-ca28-4e08-ba0e-8a109711ad6b,"für Veranstaltungen werben","K 0606-003","Messen, Kongresse und Veranstaltungen planen und durchführen",skos:narrowMatch,
http://data.europa.eu/esco/skill/8bd21f21-ca28-4e08-ba0e-8a109711ad6b,"für Veranstaltungen werben","K 12-017","Veranstaltungen",skos:narrowMatch,
http://data.europa.eu/esco/skill/8bd49d04-ab2f-4333-b5d9-12d716e4e2f6,"Reanimation","K 090203-063","Reanimation",skos:exactMatch,
http://data.europa.eu/esco/skill/8bdc520c-6293-4e99-bf6f-a44d5da3ebcb,"Entwicklungen der Gesetzgebung beobachten","K 030300-053","Compliance Management",skos:closeMatch,
http://data.europa.eu/esco/skill/8bdd25f8-4b6e-40fe-a2cf-c1badc594114,"Geologie","K 0800-006","Geologie",skos:exactMatch,
http://data.europa.eu/esco/skill/8bdd25f8-4b6e-40fe-a2cf-c1badc594114,"Geologie","K 0800-014","Hydrogeologie",skos:broadMatch,
http://data.europa.eu/esco/skill/8bdd25f8-4b6e-40fe-a2cf-c1badc594114,"Geologie","K 0800-018","Kristallografie",skos:broadMatch,
http://data.europa.eu/esco/skill/8bdd25f8-4b6e-40fe-a2cf-c1badc594114,"Geologie","K 0800-022","Luftbildgeologie (Fotogeologie)",skos:broadMatch,
http://data.europa.eu/esco/skill/8bdd25f8-4b6e-40fe-a2cf-c1badc594114,"Geologie","K 0800-023","Meeresgeologie",skos:broadMatch,
http://data.europa.eu/esco/skill/8bdd25f8-4b6e-40fe-a2cf-c1badc594114,"Geologie","K 0800-034","Stratigrafie (Schichtenkunde, Biostratigrafie)",skos:broadMatch,
http://data.europa.eu/esco/skill/8bdd25f8-4b6e-40fe-a2cf-c1badc594114,"Geologie","K 0800-035","Tektonik",skos:broadMatch,
http://data.europa.eu/esco/skill/8bdd25f8-4b6e-40fe-a2cf-c1badc594114,"Geologie","K 0800-038","Vulkanismus",skos:broadMatch,
http://data.europa.eu/esco/skill/8c050ec1-49a1-42cf-94e6-737968c0a940,"Voicen","K 11-100","Gebärdensprache/unterstützte Kommunikation (UK)",skos:narrowMatch,
http://data.europa.eu/esco/skill/8c1e6867-3404-4676-ab79-8ad6fa55d9a4,"sich mit Straftätern beschäftigen","K 090003-005","Bewährungshilfe",skos:broadMatch,
http://data.europa.eu/esco/skill/8c1e6867-3404-4676-ab79-8ad6fa55d9a4,"sich mit Straftätern beschäftigen","K 0904-027","Strafgefangene (Betreuung etc.)",skos:closeMatch,
http://data.europa.eu/esco/skill/8c1ffdbd-3581-4102-bcf9-d802ded713fa,"Rentenarten","K 030400-014","Gesetzliche Rentenversicherung",skos:closeMatch,
http://data.europa.eu/esco/skill/8c1ffdbd-3581-4102-bcf9-d802ded713fa,"Rentenarten","K 131200-006","Private Altersvorsorge",skos:broadMatch,
http://data.europa.eu/esco/skill/8c1ffdbd-3581-4102-bcf9-d802ded713fa,"Rentenarten","K 131202-002","Betriebliche Altersversorgung",skos:broadMatch,
http://data.europa.eu/esco/skill/8c1ffdbd-3581-4102-bcf9-d802ded713fa,"Rentenarten","K 131202-015","Private Rentenversicherung",skos:closeMatch,
http://data.europa.eu/esco/skill/8c245dab-8890-47be-adfc-c85fc3be634e,"Tiere häuten","K 0005-016","Pelztierzucht, -haltung",skos:narrowMatch,
http://data.europa.eu/esco/skill/8c245dab-8890-47be-adfc-c85fc3be634e,"Tiere häuten","K 010501-008","Fleischverarbeitung, Fleischtechnik",skos:narrowMatch,
http://data.europa.eu/esco/skill/8c2674cc-685e-4e86-94ee-c23dd84a0783,"Herstellerpreisempfehlung","K 030202-003","Preisgestaltung",skos:closeMatch,
http://data.europa.eu/esco/skill/8c2d6746-1966-442b-9a7d-8ee1accdadfc,"Zollbestimmungen für Fahr- und Fluggäste","K 0400-063","Zollvorschriften, Zollabwicklung",skos:narrowMatch,
http://data.europa.eu/esco/skill/8c30f212-806e-49f6-ba1d-77ec0f0df524,"Elektromagneten konstruieren","K 010901-008","Elektromagnetische Verträglichkeit (EMV)",skos:closeMatch,
http://data.europa.eu/esco/skill/8c30f212-806e-49f6-ba1d-77ec0f0df524,"Elektromagneten konstruieren","K 010901-012","Elektrotechnik",skos:narrowMatch,
http://data.europa.eu/esco/skill/8c32f7d4-fc7e-4fde-ad70-66b5ad1acfa9,"Verarbeitungsumgebungsbedingungen überwachen","K 0602-033","Überwachungsaufgaben",skos:narrowMatch,
http://data.europa.eu/esco/skill/8c339895-feac-45b0-a860-4c92424b9b84,"Herden umweiden","K 0005-000","Almbetrieb",skos:narrowMatch,
http://data.europa.eu/esco/skill/8c339895-feac-45b0-a860-4c92424b9b84,"Herden umweiden","K 0005-029","Weidewirtschaft, Weidehaltung",skos:narrowMatch,
http://data.europa.eu/esco/skill/8c339895-feac-45b0-a860-4c92424b9b84,"Herden umweiden","K 0005-034","Herdenmanagement",skos:narrowMatch,
http://data.europa.eu/esco/skill/8c37d032-7b5b-47e7-bf06-6bafa30ce643,"Signalanweisungen befolgen","K 0405-009","Lokomotivführung",skos:narrowMatch,
http://data.europa.eu/esco/skill/8c3ac8d1-5349-45bb-9006-e073ee3b5d16,"Verpackungsfunktionen","K 010404-013","Verpackungstechnik",skos:narrowMatch,
http://data.europa.eu/esco/skill/8c3ac8d1-5349-45bb-9006-e073ee3b5d16,"Verpackungsfunktionen","K 010204-041","Smarte Verpackungen",skos:closeMatch,
http://data.europa.eu/esco/skill/8c3e63aa-b645-4fc7-ae8a-823dea0930bd,"Systeme für die Zucht von Meeresfrüchten","K 0008-000","Aquakultur",skos:narrowMatch,
http://data.europa.eu/esco/skill/8c454cb2-09b2-4b1c-b556-f57c9d90952c,"Entgratverfahren","K 011105-008","Entgraten",skos:closeMatch,
http://data.europa.eu/esco/skill/8c474534-707f-46f3-b356-810bbfe8b693,"Techniker beraten","K 010205-001","Kundendienst",skos:closeMatch,
http://data.europa.eu/esco/skill/8c49a3dc-f8d3-4ba6-beaa-31355213c1d5,"Fotofilm aus Kamera entnehmen","K 100102-002","Filmentwicklung",skos:narrowMatch,
http://data.europa.eu/esco/skill/8c4c49d4-9708-433f-8ca7-bf2c5211ee49,"kreative Ideen entwickeln","K 0809-014","Design Thinking",skos:closeMatch,
http://data.europa.eu/esco/skill/8c5d42a6-a3a3-4d77-b704-4a92030f941f,"Traggerüst aufbauen","K 131002-013","Traggerüste",skos:exactMatch,
http://data.europa.eu/esco/skill/8c5d6b8a-55c9-4f5d-8d47-bf23e15ecb71,"Raumnutzung regeln","K 030001-001","Facility-Management",skos:narrowMatch,
http://data.europa.eu/esco/skill/8c609e7c-5002-41a7-b629-0b98f132afb0,"Vorschriften für das Einleiten von Betriebsstoffen ins Meer","K 0601-000","Gewässerschutz",skos:closeMatch,
http://data.europa.eu/esco/skill/8c68fa38-32ce-4d48-b24f-73c10bd7cea9,"Fahrzeugreinigungsplan verwalten","K 0400-066","Fuhrparkmanagement",skos:narrowMatch,
http://data.europa.eu/esco/skill/8c6feedd-339f-4dba-b28a-dae84c759853,"Projektzeitpläne entwickeln","K 030300-030","Projektmanagement",skos:narrowMatch,
http://data.europa.eu/esco/skill/8c7707b3-cd9b-405a-b2e5-9df24172d4f9,"Gelände überwachen","K 0602-033","Überwachungsaufgaben",skos:narrowMatch,
http://data.europa.eu/esco/skill/8c82dc9c-4e3c-4b22-b177-bf84abb14465,"Vorstandssitzungen leiten","K 030206-006","Besprechungsvorbereitung, -organisation",skos:broadMatch,
http://data.europa.eu/esco/skill/8c855071-e09d-4f08-9af9-bdc9de6d909e,"Forschung über Medienkanäle betreiben","K 030502-012","Media-Planung",skos:narrowMatch,
http://data.europa.eu/esco/skill/8c86584c-5afb-414f-8983-2ee3da5eacfc,"Arten von Textilfasern","K 010100-039","Textiltechnik",skos:closeMatch,
http://data.europa.eu/esco/skill/8c86584c-5afb-414f-8983-2ee3da5eacfc,"Arten von Textilfasern","K 010109-013","Faseraufbereitung",skos:closeMatch,
http://data.europa.eu/esco/skill/8c87a050-08f8-4c3a-804e-b41a465553bc,"mit den Schöffen und Schöffinnen kommunizieren","K 030400-017","Justizverwaltung",skos:closeMatch,
http://data.europa.eu/esco/skill/8c88d336-c249-4537-b26e-d679a85c4b9b,"Ajax Framework","K 0705-113","Programmiertechnik Ajax",skos:exactMatch,
http://data.europa.eu/esco/skill/8c8d0196-4acd-4217-89cb-abaf96845b14,"Bedarf an technischen Ressourcen analysieren","K 0400-038","Materialwirtschaft",skos:narrowMatch,
http://data.europa.eu/esco/skill/8c8d0196-4acd-4217-89cb-abaf96845b14,"Bedarf an technischen Ressourcen analysieren","K 030203-029","Bedarfsanalyse",skos:narrowMatch,
http://data.europa.eu/esco/skill/8c8da904-cdb3-47d9-bfbf-15ade747d9ec,"in einem Team im Hotel- und Gaststättengewerbe arbeiten","K 16-043","Gaststätte, Restaurant",skos:closeMatch,
http://data.europa.eu/esco/skill/8c8da904-cdb3-47d9-bfbf-15ade747d9ec,"in einem Team im Hotel- und Gaststättengewerbe arbeiten","K 16-053","Hotel",skos:closeMatch,
http://data.europa.eu/esco/skill/8c963be4-1f3a-41df-9a57-fcfd32dcfb84,"Kunden über den Energiebedarf von Erzeugnissen beraten","K 0607-016","Verbraucher-, Hauswirtschaftsberatung",skos:narrowMatch,
http://data.europa.eu/esco/skill/8c963be4-1f3a-41df-9a57-fcfd32dcfb84,"Kunden über den Energiebedarf von Erzeugnissen beraten","K 0610-003","Energieberatung",skos:narrowMatch,
http://data.europa.eu/esco/skill/8c963be4-1f3a-41df-9a57-fcfd32dcfb84,"Kunden über den Energiebedarf von Erzeugnissen beraten","K 070106-016","Energiepass- und Beratungssoftware HS Energieberater",skos:closeMatch,
http://data.europa.eu/esco/skill/8ca08a35-2d2e-46f5-b440-8fc8ce736287,"Präzisionslandwirtschaft betreiben","K 17-046","Landwirtschaft",skos:narrowMatch,
http://data.europa.eu/esco/skill/8ca08a35-2d2e-46f5-b440-8fc8ce736287,"Präzisionslandwirtschaft betreiben","K 0004-028","Smart-Spraying-Technologien",skos:closeMatch,
http://data.europa.eu/esco/skill/8ca08a35-2d2e-46f5-b440-8fc8ce736287,"Präzisionslandwirtschaft betreiben","K 070106-042","Farm-Management-Systeme",skos:closeMatch,
http://data.europa.eu/esco/skill/8ca08a35-2d2e-46f5-b440-8fc8ce736287,"Präzisionslandwirtschaft betreiben","K 130402-007","Agrarroboter",skos:closeMatch,
http://data.europa.eu/esco/skill/8ca08a35-2d2e-46f5-b440-8fc8ce736287,"Präzisionslandwirtschaft betreiben","K 130402-008","Automatische Fütterungssysteme",skos:closeMatch,
http://data.europa.eu/esco/skill/8ca08a35-2d2e-46f5-b440-8fc8ce736287,"Präzisionslandwirtschaft betreiben","K 130402-009","Automatische Melksysteme",skos:closeMatch,
http://data.europa.eu/esco/skill/8ca08a35-2d2e-46f5-b440-8fc8ce736287,"Präzisionslandwirtschaft betreiben","K 130402-010","Automatische Teilbreitenschaltung",skos:closeMatch,
http://data.europa.eu/esco/skill/8ca18245-8842-4e6e-bc80-3ace0ee7fe5b,"Strom vom Stromverteiler zur Verfügung stellen","K 0610-007","Energieverteilung, Energieversorgung",skos:narrowMatch,
http://data.europa.eu/esco/skill/8cab2276-1fde-48cb-bb01-b2764b00a635,"geeignete Schauspieler/Schauspielerinnen für eine Rolle finden","K 100101-007","Casting",skos:narrowMatch,
http://data.europa.eu/esco/skill/8cb74cda-060e-4a86-b763-92527caa029c,"Rückführungssysteme von Fischaufzuchtanlagen bedienen","K 0008-000","Aquakultur",skos:narrowMatch,
http://data.europa.eu/esco/skill/8cb74cda-060e-4a86-b763-92527caa029c,"Rückführungssysteme von Fischaufzuchtanlagen bedienen","K 0008-006","Fischwirtschaft, Fischzucht",skos:narrowMatch,
http://data.europa.eu/esco/skill/8cbfee2d-11fd-4166-9153-03a722dc66a7,"vor einem jugendlichen Publikum auftreten","K 12-010","Tätigkeit vor Publikum (Präsentation, Show)",skos:narrowMatch,
http://data.europa.eu/esco/skill/8cc75c06-23da-421a-95a5-d504441ee356,"elektronische Signale identifizieren","K 010903-018","Impulstechnik, Signaltechnik",skos:closeMatch,
http://data.europa.eu/esco/skill/8cc75c06-23da-421a-95a5-d504441ee356,"elektronische Signale identifizieren","K 010903-027","Nachrichtentechnik, Kommunikationstechnik",skos:closeMatch,
http://data.europa.eu/esco/skill/8ccbc13b-2856-4363-ba61-8a47be4d2eca,"Marketing-Grundlagen vermitteln","K 030203-015","Marketing",skos:closeMatch,
http://data.europa.eu/esco/skill/8ccbc13b-2856-4363-ba61-8a47be4d2eca,"Marketing-Grundlagen vermitteln","K 090100-000","Lehrtätigkeit (Hochschule)",skos:narrowMatch,
http://data.europa.eu/esco/skill/8ccbc13b-2856-4363-ba61-8a47be4d2eca,"Marketing-Grundlagen vermitteln","K 090100-039","Unterricht, Schulung (außerschulischer Bereich)",skos:narrowMatch,
http://data.europa.eu/esco/skill/8ccbc13b-2856-4363-ba61-8a47be4d2eca,"Marketing-Grundlagen vermitteln","K 090102-016","Unterricht an Berufs-, berufsbildenden Schulen",skos:narrowMatch,
http://data.europa.eu/esco/skill/8cd9e2f0-25bb-43af-b910-0866ebc58e1a,"bei Führungen dolmetschen","K 0604-001","Dolmetschen, Übersetzen",skos:narrowMatch,
http://data.europa.eu/esco/skill/8ce089ee-cb1e-49d0-b7a3-a11d07b28525,"Kostüme anpassen","K 010100-041","Theaterschneiderei",skos:narrowMatch,
http://data.europa.eu/esco/skill/8ce089ee-cb1e-49d0-b7a3-a11d07b28525,"Kostüme anpassen","K 100101-102","Kostümanfertigung",skos:narrowMatch,
http://data.europa.eu/esco/skill/8ce4a4af-969b-4d1c-8bfe-891cff82f913,"Grünpflanzen pflanzen","K 0001-004","Hydrokultur",skos:closeMatch,
http://data.europa.eu/esco/skill/8ce4a4af-969b-4d1c-8bfe-891cff82f913,"Grünpflanzen pflanzen","K 0004-002","Anbauen, Anpflanzen",skos:narrowMatch,
http://data.europa.eu/esco/skill/8ceaad7f-1d37-41e6-a1fe-4ab9707a959b,"Hydrotherapie","K 090209-024","Hydrotherapie, Balneotherapie",skos:narrowMatch,
http://data.europa.eu/esco/skill/8ceaad7f-1d37-41e6-a1fe-4ab9707a959b,"Hydrotherapie","K 090209-035","Medizinisches Badewesen",skos:closeMatch,
http://data.europa.eu/esco/skill/8ceaad7f-1d37-41e6-a1fe-4ab9707a959b,"Hydrotherapie","K 090209-057","Stangerbad",skos:broadMatch,
http://data.europa.eu/esco/skill/8cf03262-b6b0-4fe8-9d66-91063bb32db3,"Batteriebestandteile","K 130800-000","Batterien",skos:closeMatch,
http://data.europa.eu/esco/skill/8cf27e17-75e3-4ed4-826e-621aae23572d,"Philosophie der Montessori-Pädagogik","K 090101-005","Montessoripädagogik",skos:narrowMatch,
http://data.europa.eu/esco/skill/8d09f7c2-d10c-4818-a91d-d2f1b8ec7973,"Gujarati schreiben","K 11-031","Gujarati",skos:narrowMatch,
http://data.europa.eu/esco/skill/8d0e4229-ab4d-4fec-a2e1-0bdfed44ecd7,"Strategien zur fortgeschrittenen Gesundheitsaufklärung entwickeln","K 090200-064","Öffentliches Gesundheitswesen",skos:closeMatch,
http://data.europa.eu/esco/skill/8d0e4229-ab4d-4fec-a2e1-0bdfed44ecd7,"Strategien zur fortgeschrittenen Gesundheitsaufklärung entwickeln","K 090201-003","Gesundheitspädagogik, -beratung",skos:narrowMatch,
http://data.europa.eu/esco/skill/8d0e4229-ab4d-4fec-a2e1-0bdfed44ecd7,"Strategien zur fortgeschrittenen Gesundheitsaufklärung entwickeln","K 090201-006","Gesundheitswissenschaften",skos:closeMatch,
http://data.europa.eu/esco/skill/8d10ae08-3b0d-4bbb-86c5-25dd2c6858cd,"Techniken der Kundenbetreuung unterrichten","K 030203-014","Kundenberatung, -betreuung",skos:closeMatch,
http://data.europa.eu/esco/skill/8d10ae08-3b0d-4bbb-86c5-25dd2c6858cd,"Techniken der Kundenbetreuung unterrichten","K 090100-039","Unterricht, Schulung (außerschulischer Bereich)",skos:narrowMatch,
http://data.europa.eu/esco/skill/8d13e6ed-49e8-4c0d-876c-4629d798b2c8,"Sicherheits- und Überwachungsausrüstung bedienen","K 0602-000","Alarm-, Notrufzentrale",skos:closeMatch,
http://data.europa.eu/esco/skill/8d13e6ed-49e8-4c0d-876c-4629d798b2c8,"Sicherheits- und Überwachungsausrüstung bedienen","K 0602-030","Sicherheitstechnik",skos:closeMatch,
http://data.europa.eu/esco/skill/8d13e6ed-49e8-4c0d-876c-4629d798b2c8,"Sicherheits- und Überwachungsausrüstung bedienen","K 0602-033","Überwachungsaufgaben",skos:narrowMatch,
http://data.europa.eu/esco/skill/8d17898e-cd9c-444d-b084-8708a5447747,"medizinische Geräte zur Bildgebung bedienen","K 010903-021","Medizinische Bildtechnik",skos:narrowMatch,
http://data.europa.eu/esco/skill/8d1dc94c-d8e1-4ce6-92d5-a17ec0543dc9,"Ausrüstung bestellen","K 030200-002","Einkauf, Beschaffung",skos:narrowMatch,
http://data.europa.eu/esco/skill/8d1e742f-28f4-4248-9a5d-6ef88a047f18,"individuelle Therapieprogranme erstellen","K 090200-099","Therapie",skos:narrowMatch,
