Mapping project name,ESCO - PL NOC
Mapping project author,default-author
Mapping project version,N/A
Mapping project version date,2022-03-30
Classification 1 Name,ESCO – filar zawodów
Classification 1 Concept type,Occupation
Classification 1 Version,1.0.3
Classification 1 Language,pl
Classification 1 Landing page,https://ec.europa.eu/esco/portal/occupation
Classification 2 Name,Klasyfikacja zawodów I specjalności na potrzeby rynku pracy
Classification 2 Concept type,occupations
Classification 2 Version,2014
Classification 2 Language,pl
Classification 2 Landing page,http://psz.praca.gov.pl/documents/10240/6488358/Zal_KZiS%202014%20tekst%20jednolity%20Dz_U_z%202018%20poz_227.pdf/d4ce5442-1949-48b1-be05-021810ea9963


Classification 1 URI,Classification 1 PrefLabel,Classification 1 URL,Classification 2 ID,Classification 2 PrefLabel,Classification 2 URL,Mapping relation
http://data.europa.eu/esco/occupation/11a6d0f6-e692-4774-aa5f-193b67d31022,kinezjolog,http://data.europa.eu/esco/occupation/11a6d0f6-e692-4774-aa5f-193b67d31022,221250,Lekarz – specjalista ortopedii i traumatologii narządu ruchu,,skos:broadMatch
http://data.europa.eu/esco/occupation/bc1748c7-29d6-43d5-a304-6b74f317ac26,kierownik schroniska dla psów,http://data.europa.eu/esco/occupation/bc1748c7-29d6-43d5-a304-6b74f317ac26,516490,Pozostali opiekunowie zwierząt domowych i pracownicy zajmujący się zwierzętami,,skos:broadMatch
http://data.europa.eu/esco/occupation/6cfba9ca-f9a0-4a50-a8d3-064d88c928b1,montażysta rusztowań scenicznych,http://data.europa.eu/esco/occupation/6cfba9ca-f9a0-4a50-a8d3-064d88c928b1,721590,Pozostali monterzy konstrukcji linowych,,skos:broadMatch
http://data.europa.eu/esco/occupation/5e175ee2-6b07-4f1d-8f5e-962c36ab7bb6,woźny sądowy,http://data.europa.eu/esco/occupation/5e175ee2-6b07-4f1d-8f5e-962c36ab7bb6,541390,Pozostali pracownicy ochrony osób i mienia,,skos:broadMatch
http://data.europa.eu/esco/occupation/98af7387-3974-457a-aa57-5397d1ea3949,projektant wewnętrznych terenów zielonych,http://data.europa.eu/esco/occupation/98af7387-3974-457a-aa57-5397d1ea3949,611303,Ogrodnik,,skos:broadMatch
http://data.europa.eu/esco/occupation/5ac65daa-0896-4193-9f0e-8b00746b78a1,asystent naukowy,http://data.europa.eu/esco/occupation/5ac65daa-0896-4193-9f0e-8b00746b78a1,231090,Pozostali nauczyciele akademiccy,,skos:broadMatch
http://data.europa.eu/esco/occupation/9b889f07-c39c-464d-b9d9-b2daa650f9ac,lekarz – specjalista,http://data.europa.eu/esco/occupation/9b889f07-c39c-464d-b9d9-b2daa650f9ac,221278,Lekarz – specjalista perinatologii,,skos:narrowMatch
http://data.europa.eu/esco/occupation/f8d7d59d-242d-4903-9e0d-d2d23a0ef4c3,"kierownik ds. dystrybucji kawy, herbaty, kakao i przypraw",http://data.europa.eu/esco/occupation/f8d7d59d-242d-4903-9e0d-d2d23a0ef4c3,132402,Kierownik działu transportu,,skos:broadMatch
http://data.europa.eu/esco/isco/C3315,Rzeczoznawcy (z wyłączeniem majątkowych),http://data.europa.eu/esco/isco/C3315,331590,Pozostali rzeczoznawcy (z wyłączeniem majątkowych),,skos:narrowMatch
http://data.europa.eu/esco/occupation/4e8a5d3e-66de-4661-9927-ef3123cc79e9,wykładowca akademicki w dziedzinie architektury,http://data.europa.eu/esco/occupation/4e8a5d3e-66de-4661-9927-ef3123cc79e9,231014,Nauczyciel akademicki – nauki techniczne,,skos:broadMatch
http://data.europa.eu/esco/occupation/f56e33a3-01bb-46ba-98f4-d47aa242b983,kierownik działu transportu drogowego,http://data.europa.eu/esco/occupation/f56e33a3-01bb-46ba-98f4-d47aa242b983,242105,Organizator transportu drogowego,,skos:broadMatch
http://data.europa.eu/esco/occupation/27c5097e-a2a3-4b2e-82a6-3b874ebfb092,inspektor frachtu morskiego,http://data.europa.eu/esco/occupation/27c5097e-a2a3-4b2e-82a6-3b874ebfb092,335990,Pozostali urzędnicy państwowi do spraw nadzoru gdzie indziej niesklasyfikowani,,skos:broadMatch
http://data.europa.eu/esco/occupation/a1ba7574-cc28-446c-9741-12d7fbb325cb,specjalista ds. polityki rynku pracy,http://data.europa.eu/esco/occupation/a1ba7574-cc28-446c-9741-12d7fbb325cb,242214,Inspektor pracy,,skos:narrowMatch
http://data.europa.eu/esco/occupation/b0ad8659-0410-4b5b-9466-a90f8b3cdac9,kontroler jakości wyrobów,http://data.europa.eu/esco/occupation/b0ad8659-0410-4b5b-9466-a90f8b3cdac9,311937,Kontroler jakości wyrobów przemysłowych,,skos:exactMatch
http://data.europa.eu/esco/occupation/66dc9349-6ca3-4ce4-9865-40686234d752,brygadzista dekarz,http://data.europa.eu/esco/occupation/66dc9349-6ca3-4ce4-9865-40686234d752,312304,Mistrz produkcji w budownictwie ogólnym,,skos:broadMatch
http://data.europa.eu/esco/occupation/59088d93-bd71-4fd7-a39e-8cc9dd37dfae,stolarz wykonawca imitacji mebli zabytkowych,http://data.europa.eu/esco/occupation/59088d93-bd71-4fd7-a39e-8cc9dd37dfae,752207,Stolarz mebli artystycznych i wzorcowych,,skos:exactMatch
http://data.europa.eu/esco/occupation/83b30677-6468-4a04-b20c-15daf6bc8fb5,"specjalista ds. importu i eksportu komputerów, urządzeń peryferyjnych i oprogramowania",http://data.europa.eu/esco/occupation/83b30677-6468-4a04-b20c-15daf6bc8fb5,333190,Pozostali spedytorzy i pokrewni,,skos:broadMatch
http://data.europa.eu/esco/occupation/7beefadd-ea05-4f59-bc4b-01075f27b937,artysta sztuki wideo,http://data.europa.eu/esco/occupation/7beefadd-ea05-4f59-bc4b-01075f27b937,352117,Realizator filmu wideo (wideofilmowiec),,skos:broadMatch
http://data.europa.eu/esco/occupation/d07e6a57-a339-4cfd-bf22-a951713148a3,konserwator sprzętu telekomunikacyjnego,http://data.europa.eu/esco/occupation/d07e6a57-a339-4cfd-bf22-a951713148a3,742201,Monter instalacji i urządzeń telekomunikacyjnych (telemonter),,skos:broadMatch
http://data.europa.eu/esco/occupation/056bef79-c125-47ab-b6b9-8eed05c9458c,technik systemów telekomunikacyjnych,http://data.europa.eu/esco/occupation/056bef79-c125-47ab-b6b9-8eed05c9458c,742201,Monter instalacji i urządzeń telekomunikacyjnych (telemonter),,skos:narrowMatch
http://data.europa.eu/esco/occupation/699057b7-7aeb-4b5c-bb90-01d935ff32c1,operator maszyn leśnych,http://data.europa.eu/esco/occupation/699057b7-7aeb-4b5c-bb90-01d935ff32c1,621003,Wozak zrywkarz,,skos:narrowMatch
http://data.europa.eu/esco/occupation/03d79393-7b30-4159-945b-01963eddd302,nauczyciel w szkole podstawowej/nauczycielka w szkole podstawowej,http://data.europa.eu/esco/occupation/03d79393-7b30-4159-945b-01963eddd302,234102,Nauczyciel historii i społeczeństwa w szkole podstawowej,,skos:narrowMatch
http://data.europa.eu/esco/occupation/0752ed49-03e7-4d75-8314-a051b3771a1d,wyższy urzędnik państwowy,http://data.europa.eu/esco/occupation/0752ed49-03e7-4d75-8314-a051b3771a1d,111301,Wyższy urzędnik samorządowy,,skos:narrowMatch
http://data.europa.eu/esco/occupation/f4a22809-c00c-4dd0-8b09-c7251f8dcd1c,tynkarz,http://data.europa.eu/esco/occupation/f4a22809-c00c-4dd0-8b09-c7251f8dcd1c,712303,Tynkarz,,skos:exactMatch
http://data.europa.eu/esco/occupation/f4f671d5-208f-4423-a250-c049de8d9adc,hydroterapeuta weterynaryjny,http://data.europa.eu/esco/occupation/f4f671d5-208f-4423-a250-c049de8d9adc,324090,Pozostali technicy weterynarii,,skos:broadMatch
http://data.europa.eu/esco/occupation/ef937393-3382-438d-b570-399d44b5a41c,specjalista ds. importu i eksportu obrabiarek,http://data.europa.eu/esco/occupation/ef937393-3382-438d-b570-399d44b5a41c,333190,Pozostali spedytorzy i pokrewni,,skos:broadMatch
http://data.europa.eu/esco/occupation/8529edc5-96ad-4cde-b34a-f86ad3753e4d,inżynier sprzedaży,http://data.europa.eu/esco/occupation/8529edc5-96ad-4cde-b34a-f86ad3753e4d,243301,Inżynier sprzedaży,,skos:exactMatch
http://data.europa.eu/esco/occupation/e55e1a62-eab4-4829-a71e-e0d294cacf6b,autor tekstów utworów muzycznych,http://data.europa.eu/esco/occupation/e55e1a62-eab4-4829-a71e-e0d294cacf6b,264190,Pozostali literaci i inni autorzy tekstów,,skos:broadMatch
http://data.europa.eu/esco/isco/C7132,Lakiernicy,http://data.europa.eu/esco/isco/C7132,713290,Pozostali lakiernicy,,skos:narrowMatch
http://data.europa.eu/esco/occupation/79c2e54e-26e8-4cdc-a7f1-908e000bfb83,asystent nauczyciela w szkole średniej,http://data.europa.eu/esco/occupation/79c2e54e-26e8-4cdc-a7f1-908e000bfb83,531201,Asystent nauczyciela dziecka cudzoziemca,,skos:narrowMatch
http://data.europa.eu/esco/occupation/0b14d5d7-1bbe-4403-b9e6-7b0f37fc44fc,pracownik ds. opieki nad zwierzętami,http://data.europa.eu/esco/occupation/0b14d5d7-1bbe-4403-b9e6-7b0f37fc44fc,516490,Pozostali opiekunowie zwierząt domowych i pracownicy zajmujący się zwierzętami,,skos:broadMatch
http://data.europa.eu/esco/occupation/bdf2dd9d-6c92-46f4-a8e7-76c12302d3e7,pośrednik sprzedaży biletów,http://data.europa.eu/esco/occupation/bdf2dd9d-6c92-46f4-a8e7-76c12302d3e7,523001,Kasjer biletowy,,skos:broadMatch
http://data.europa.eu/esco/occupation/9b889f07-c39c-464d-b9d9-b2daa650f9ac,lekarz – specjalista,http://data.europa.eu/esco/occupation/9b889f07-c39c-464d-b9d9-b2daa650f9ac,221256,Lekarz – specjalista psychiatrii,,skos:narrowMatch
http://data.europa.eu/esco/occupation/a1b4eb5e-45d4-441b-a7e8-795ac5cf6fbf,szyldziarz,http://data.europa.eu/esco/occupation/a1b4eb5e-45d4-441b-a7e8-795ac5cf6fbf,731608,Szyldziarz,,skos:exactMatch
http://data.europa.eu/esco/occupation/ff3a164d-4045-4511-a472-49093dabf9fc,sprzedawca energii odnawialnej,http://data.europa.eu/esco/occupation/ff3a164d-4045-4511-a472-49093dabf9fc,332203,Przedstawiciel handlowy,,skos:broadMatch
http://data.europa.eu/esco/occupation/a14e96a7-6c4d-4d69-8c6f-7ccadf77bac5,menedżer szkoleń,http://data.europa.eu/esco/occupation/a14e96a7-6c4d-4d69-8c6f-7ccadf77bac5,242490,Pozostali specjaliści do spraw szkoleń zawodowych i rozwoju kadr,,skos:broadMatch
http://data.europa.eu/esco/occupation/8022c821-1ed0-414e-b440-63cc88943a89,hurtownik zegarków i biżuterii,http://data.europa.eu/esco/occupation/8022c821-1ed0-414e-b440-63cc88943a89,522305,Technik handlowiec,,skos:broadMatch
http://data.europa.eu/esco/occupation/fad4abdf-fe1b-4751-8253-aef40b49afe0,technik obsługi urządzeń odsalania wody morskiej,http://data.europa.eu/esco/occupation/fad4abdf-fe1b-4751-8253-aef40b49afe0,311790,"Pozostali technicy górnictwa, metalurgii i pokrewni",,skos:broadMatch
http://data.europa.eu/esco/occupation/336cf331-8082-4a0c-bf5f-e7c54706211c,mechanik rowerowy,http://data.europa.eu/esco/occupation/336cf331-8082-4a0c-bf5f-e7c54706211c,723401,Monter-mechanik rowerów / wózków,,skos:broadMatch
http://data.europa.eu/esco/occupation/0f2c04f1-9001-4a77-884f-1ea16949f6f6,technik mechanik silników kolejowych,http://data.europa.eu/esco/occupation/0f2c04f1-9001-4a77-884f-1ea16949f6f6,723313,Mechanik taboru kolejowego,,skos:exactMatch
http://data.europa.eu/esco/occupation/54ffd31f-ed90-4af4-b877-cd246351ad39,pracownik poligraficzny - formatowanie/przygotowanie materiałów do druku,http://data.europa.eu/esco/occupation/54ffd31f-ed90-4af4-b877-cd246351ad39,732112,Rytownik,,skos:narrowMatch
http://data.europa.eu/esco/occupation/a41acf2b-fb87-496f-aec3-7c5fdc5e9211,inspektor ochrony środowiska ds. gospodarowania odpadami,http://data.europa.eu/esco/occupation/a41acf2b-fb87-496f-aec3-7c5fdc5e9211,325504,Inspektor ochrony środowiska,,skos:broadMatch
http://data.europa.eu/esco/occupation/79c2e54e-26e8-4cdc-a7f1-908e000bfb83,asystent nauczyciela w szkole średniej,http://data.europa.eu/esco/occupation/79c2e54e-26e8-4cdc-a7f1-908e000bfb83,531203,Asystent edukacji romskiej,,skos:narrowMatch
http://data.europa.eu/esco/occupation/dc34c345-caf9-4ab7-b496-e18a572194ba,tanatoprakser,http://data.europa.eu/esco/occupation/dc34c345-caf9-4ab7-b496-e18a572194ba,516303,Tanatoprakser (balsamista),,skos:exactMatch
http://data.europa.eu/esco/occupation/374d925a-107b-4c99-bc8b-75483441f062,artysta malarz,http://data.europa.eu/esco/occupation/374d925a-107b-4c99-bc8b-75483441f062,343204,Plastyk,,skos:broadMatch
http://data.europa.eu/esco/occupation/72f4abfe-5337-49be-b9b8-32096fc2ca1f,korektor instrumentów muzycznych,http://data.europa.eu/esco/occupation/72f4abfe-5337-49be-b9b8-32096fc2ca1f,311933,Stroiciel fortepianów i pianin,,skos:narrowMatch
http://data.europa.eu/esco/occupation/1f1a45a8-8f5c-4b66-a8a1-e02490addc55,pracownik przechowalni bagażu,http://data.europa.eu/esco/occupation/1f1a45a8-8f5c-4b66-a8a1-e02490addc55,962905,Szatniarz,,skos:closeMatch
http://data.europa.eu/esco/isco/C9329,Robotnicy przy pracach prostych w przemyśle gdzie indziej niesklasyfikowani,http://data.europa.eu/esco/isco/C9329,932902,Lagowacz,,skos:narrowMatch
http://data.europa.eu/esco/occupation/6a29d804-f775-446c-bec7-35fc4e28ac97,doradca biznesowy,http://data.europa.eu/esco/occupation/6a29d804-f775-446c-bec7-35fc4e28ac97,242107,Specjalista do spraw konsultingu,,skos:broadMatch
http://data.europa.eu/esco/occupation/2a22ff9e-de3b-408d-b312-5034896cc4f4,cieśla,http://data.europa.eu/esco/occupation/2a22ff9e-de3b-408d-b312-5034896cc4f4,711501,Cieśla,,skos:exactMatch
http://data.europa.eu/esco/occupation/094b9f9b-7e89-4f34-adbb-fbaf7246f7a4,pracownik obsługi sieci wodociągowej,http://data.europa.eu/esco/occupation/094b9f9b-7e89-4f34-adbb-fbaf7246f7a4,712612,Monter sieci wodnych i kanalizacyjnych,,skos:broadMatch
http://data.europa.eu/esco/occupation/8db28ebf-8818-4639-aa49-30324901836e,farmaceuta – specjalista farmacji przemysłowej i szpitalnej,http://data.europa.eu/esco/occupation/8db28ebf-8818-4639-aa49-30324901836e,228203,Farmaceuta – specjalista farmacji aptecznej,,skos:narrowMatch
http://data.europa.eu/esco/occupation/3b4eb248-6b40-42fe-9d10-cba8ccfe6613,serwisant pojazdów,http://data.europa.eu/esco/occupation/3b4eb248-6b40-42fe-9d10-cba8ccfe6613,723103,Mechanik pojazdów samochodowych,,skos:broadMatch
http://data.europa.eu/esco/occupation/e9cf8b24-6b8b-47cc-9dd3-b601aa135960,zawodowy działacz organizacji członkowskiej,http://data.europa.eu/esco/occupation/e9cf8b24-6b8b-47cc-9dd3-b601aa135960,111403,Zawodowy działacz organizacji pozarządowej,,skos:narrowMatch
http://data.europa.eu/esco/occupation/4b6a55a8-8ec9-4ae2-9f62-ebcea1fa93d0,operator maszyny papierniczej,http://data.europa.eu/esco/occupation/4b6a55a8-8ec9-4ae2-9f62-ebcea1fa93d0,817104,Operator maszyny papierniczej,,skos:exactMatch
http://data.europa.eu/esco/occupation/efa81635-9125-4276-8902-9deb12170ea7,architekt wnętrz,http://data.europa.eu/esco/occupation/efa81635-9125-4276-8902-9deb12170ea7,216102,Architekt wnętrz,,skos:exactMatch
http://data.europa.eu/esco/occupation/9967986b-570d-4db1-a179-aad7d1623ea8,pracownik ds. operacji lotniskowych,http://data.europa.eu/esco/occupation/9967986b-570d-4db1-a179-aad7d1623ea8,315406,Technik lotniskowych służb operacyjnych,,skos:exactMatch
http://data.europa.eu/esco/occupation/71e4891f-48a6-435f-8897-208969fb4e44,brygadzista robót pogłębiarskich,http://data.europa.eu/esco/occupation/71e4891f-48a6-435f-8897-208969fb4e44,312304,Mistrz produkcji w budownictwie ogólnym,,skos:broadMatch
http://data.europa.eu/esco/occupation/8afab6c4-6145-4ea1-a0ae-d2c3438bda7e,szkutnik,http://data.europa.eu/esco/occupation/8afab6c4-6145-4ea1-a0ae-d2c3438bda7e,721402,Monter kadłubów okrętowych,,skos:broadMatch
http://data.europa.eu/esco/occupation/ce5b1eb1-5862-4f00-a813-0f90aecd5ef5,operator urządzeń do zanurzeniowego nakładania powłok,http://data.europa.eu/esco/occupation/ce5b1eb1-5862-4f00-a813-0f90aecd5ef5,812207,Operator urządzeń do zanurzeniowego nakładania powłok,,skos:exactMatch
http://data.europa.eu/esco/occupation/37f92bd9-b14c-4ab5-82fb-545ba7ba3b8b,kierownik ds. dystrybucji wyrobów porcelanowych i szklanych,http://data.europa.eu/esco/occupation/37f92bd9-b14c-4ab5-82fb-545ba7ba3b8b,132402,Kierownik działu transportu,,skos:broadMatch
http://data.europa.eu/esco/occupation/9beeb1f0-5aca-4bde-bae9-c74ddb94fac3,kierownik sklepu z tkaninami,http://data.europa.eu/esco/occupation/9beeb1f0-5aca-4bde-bae9-c74ddb94fac3,142004,Kierownik sklepu / supermarketu,,skos:broadMatch
http://data.europa.eu/esco/occupation/4d34a9ee-2653-4da0-bef7-f59294577224,inżynier elektronik,http://data.europa.eu/esco/occupation/4d34a9ee-2653-4da0-bef7-f59294577224,215203,Inżynier urządzeń zabezpieczenia i sterowania ruchem kolejowym,,skos:narrowMatch
http://data.europa.eu/esco/occupation/65a9366c-d4d3-484d-a577-c63d335987da,instruktor psów przewodników,http://data.europa.eu/esco/occupation/65a9366c-d4d3-484d-a577-c63d335987da,516405,Treser psów,,skos:broadMatch
http://data.europa.eu/esco/occupation/51ca3c6e-1c9b-49e4-aa09-9e77d1a59547,sprzedawca warzyw i owoców,http://data.europa.eu/esco/occupation/51ca3c6e-1c9b-49e4-aa09-9e77d1a59547,522304,Sprzedawca w branży spożywczej,,skos:broadMatch
http://data.europa.eu/esco/occupation/1aadb308-432a-4d01-b54b-b4f7f76dd419,piekarz,http://data.europa.eu/esco/occupation/1aadb308-432a-4d01-b54b-b4f7f76dd419,751204,Piekarz,,skos:exactMatch
http://data.europa.eu/esco/occupation/2af80b12-a73a-4cc2-8af1-d26a1e60738d,pośrednik handlowy,http://data.europa.eu/esco/occupation/2af80b12-a73a-4cc2-8af1-d26a1e60738d,332401,Makler giełd towarowych,,skos:exactMatch
http://data.europa.eu/esco/occupation/0d61e7e7-afde-49ca-b554-4633842be030,operator pieca do wypalania wapna,http://data.europa.eu/esco/occupation/0d61e7e7-afde-49ca-b554-4633842be030,813101,Aparatowy procesów chemicznych,,skos:broadMatch
http://data.europa.eu/esco/occupation/47e81c7f-2d04-4a60-a8ff-9913c36d8344,asystent ds. marketingu,http://data.europa.eu/esco/occupation/47e81c7f-2d04-4a60-a8ff-9913c36d8344,243106,Specjalista do spraw marketingu i handlu,,skos:broadMatch
http://data.europa.eu/esco/occupation/c22724a3-079c-4897-bd92-d99e068b6ffc,operator maszyn do pultruzji,http://data.europa.eu/esco/occupation/c22724a3-079c-4897-bd92-d99e068b6ffc,814209,Operator maszyn i urządzeń do przetwórstwa tworzyw sztucznych,,skos:broadMatch
http://data.europa.eu/esco/occupation/ab3c4d3e-3189-47ad-82af-57cdae3cb589,inżynier optyk,http://data.europa.eu/esco/occupation/ab3c4d3e-3189-47ad-82af-57cdae3cb589,214990,Pozostali inżynierowie gdzie indziej niesklasyfikowani,,skos:broadMatch
http://data.europa.eu/esco/occupation/5945cba8-19a4-4632-8a8f-4186e2bad1a3,kierownik akwakultury ds. produkcji,http://data.europa.eu/esco/occupation/5945cba8-19a4-4632-8a8f-4186e2bad1a3,131201,Kierownik produkcji w zakładzie akwakultury,,skos:exactMatch
http://data.europa.eu/esco/occupation/23993e79-a0a0-4155-9f62-68e14ee65dab,sztygar,http://data.europa.eu/esco/occupation/23993e79-a0a0-4155-9f62-68e14ee65dab,312101,Osoba dozoru ruchu w górnictwie odkrywkowym,,skos:closeMatch
http://data.europa.eu/esco/occupation/ef53663e-c295-43a4-a48e-84254270b138,instalator systemów odwadniania i nawadniania,http://data.europa.eu/esco/occupation/ef53663e-c295-43a4-a48e-84254270b138,931203,Meliorant,,skos:exactMatch
http://data.europa.eu/esco/occupation/4b05bef2-ded4-4b09-ab94-f4c6a555a775,pracownik socjalny,http://data.europa.eu/esco/occupation/4b05bef2-ded4-4b09-ab94-f4c6a555a775,263504,Specjalista pracy socjalnej,,skos:exactMatch
http://data.europa.eu/esco/occupation/f605bcd2-90b6-45a0-a558-d05016d68a77,kierownik działu zarządzania zasobami ludzkimi,http://data.europa.eu/esco/occupation/f605bcd2-90b6-45a0-a558-d05016d68a77,121201,Kierownik działu kadr i płac,,skos:narrowMatch
http://data.europa.eu/esco/occupation/9b889f07-c39c-464d-b9d9-b2daa650f9ac,lekarz – specjalista,http://data.europa.eu/esco/occupation/9b889f07-c39c-464d-b9d9-b2daa650f9ac,221240,Lekarz – specjalista mikrobiologii lekarskiej,,skos:narrowMatch
http://data.europa.eu/esco/occupation/bdfb48e0-79dc-4b63-8470-db2e03b37326,kierownik w sklepie,http://data.europa.eu/esco/occupation/bdfb48e0-79dc-4b63-8470-db2e03b37326,522202,Kierownik stoiska w markecie,,skos:narrowMatch
http://data.europa.eu/esco/occupation/565987b2-b980-4881-891c-cc4d5ab61d07,kamieniarz grawer,http://data.europa.eu/esco/occupation/565987b2-b980-4881-891c-cc4d5ab61d07,343205,Technik sztukatorstwa i kamieniarstwa artystycznego,,skos:broadMatch
http://data.europa.eu/esco/occupation/9740933e-e04a-41f6-af1f-a6d58c7eb0ec,inżynier inżynierii środowiska - systemy kanalizacyjne,http://data.europa.eu/esco/occupation/9740933e-e04a-41f6-af1f-a6d58c7eb0ec,214306,Inżynier inżynierii środowiska – systemy wodociągowe i kanalizacyjne,,skos:broadMatch
http://data.europa.eu/esco/occupation/39b4e367-94b5-49fe-bcd7-4b116865ca59,specjalista ds. importu i eksportu owoców i warzyw,http://data.europa.eu/esco/occupation/39b4e367-94b5-49fe-bcd7-4b116865ca59,333190,Pozostali spedytorzy i pokrewni,,skos:broadMatch
http://data.europa.eu/esco/occupation/08984bec-31d8-4bb0-aa2f-d557761ff029,weterynarz specjalista,http://data.europa.eu/esco/occupation/08984bec-31d8-4bb0-aa2f-d557761ff029,225210,Lekarz weterynarii – specjalista chorób zwierząt nieudomowionych,,skos:narrowMatch
http://data.europa.eu/esco/occupation/6a29d804-f775-446c-bec7-35fc4e28ac97,doradca biznesowy,http://data.europa.eu/esco/occupation/6a29d804-f775-446c-bec7-35fc4e28ac97,242106,Specjalista do spraw doskonalenia organizacji,,skos:exactMatch
http://data.europa.eu/esco/occupation/80d880ec-3bae-45a2-a2d3-41345ee0b319,konserwator przyrody,http://data.europa.eu/esco/occupation/80d880ec-3bae-45a2-a2d3-41345ee0b319,213303,Specjalista ochrony środowiska,,skos:broadMatch
